method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,training_time,communication_time,evaluation_time,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,stage,source_partial
NOG-FO-NONOPT,NOG-nonopt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.12904740869998932,7.389236178249121,7.389236178249121,5.192923903465271,19.43338807299733,631,100631,200631,1839097397,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8415772318840027,0.013248332776129246,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.12904740869998932,3.5154750142246485,3.5154750142246485,2.0684325639158487,8.656576732173562,631,100631,200631,1839097397,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8415772318840027,0.013248332776129246,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.11483120173215866,7.5558042377233505,7.5558042377233505,5.3027966395020485,20.19751614332199,631,100631,200631,1839097397,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8408789038658142,0.015438927337527275,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.11483120173215866,3.6481670644134283,3.6481670644134283,2.148671543225646,8.981668783351779,631,100631,200631,1839097397,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8408789038658142,0.015438927337527275,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.10017446428537369,7.857966082170606,7.857966082170606,5.546399049460888,20.83177231438458,631,100631,200631,1839097397,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8407303690910339,0.015531688928604126,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.10017446428537369,3.7845003213733435,3.7845003213733435,2.2307796999812126,9.306457651779056,631,100631,200631,1839097397,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8407303690910339,0.015531688928604126,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.10877330601215363,8.203101651743054,8.203101651743054,5.760750036686659,21.46465330198407,631,100631,200631,1839097397,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.84102863073349,0.013703199103474617,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.10877330601215363,3.931617995724082,3.931617995724082,2.324480500072241,9.633811112493277,631,100631,200631,1839097397,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.84102863073349,0.013703199103474617,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.13261772692203522,8.570352649316192,8.570352649316192,6.072337882593274,22.01418728940189,631,100631,200631,1839097397,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8410418629646301,0.012470923364162445,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.13261772692203522,4.066814107820392,4.066814107820392,2.4063718654215336,9.964540101587772,631,100631,200631,1839097397,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8410418629646301,0.012470923364162445,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.107996366918087,8.998574713245034,8.998574713245034,6.374202787876129,22.570294678211212,631,100631,200631,1839097397,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8417385816574097,0.010726947337388992,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.107996366918087,4.187463091686368,4.187463091686368,2.4752742275595665,10.301074180752039,631,100631,200631,1839097397,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8417385816574097,0.010726947337388992,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.10676795989274979,9.340674603357911,9.340674603357911,6.660479968413711,23.11527338065207,631,100631,200631,1839097397,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8412579298019409,0.012354676611721516,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.10676795989274979,4.329590694978833,4.329590694978833,2.567239284515381,10.64728463627398,631,100631,200631,1839097397,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8412579298019409,0.012354676611721516,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.13364960253238678,9.69253097102046,9.69253097102046,6.957180103287101,23.66788572818041,631,100631,200631,1839097397,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8411552906036377,0.012391272000968456,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.13364960253238678,4.475928837433457,4.475928837433457,2.6601638812571764,10.975881297141314,631,100631,200631,1839097397,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8411552906036377,0.012391272000968456,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.1358737349510193,10.030953995883465,10.030953995883465,7.166834624484181,24.265454433858395,631,100631,200631,1839097397,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8404408693313599,0.01518123596906662,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.1358737349510193,4.630692193284631,4.630692193284631,2.7622913252562284,11.30951864272356,631,100631,200631,1839097397,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8404408693313599,0.01518123596906662,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.13606709241867065,10.33212118037045,10.33212118037045,7.360172864049673,25.001843098551035,631,100631,200631,1839097397,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8408878445625305,0.012626318261027336,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.13606709241867065,4.762785103172064,4.762785103172064,2.8427480366081,11.643495596945286,631,100631,200631,1839097397,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8408878445625305,0.012626318261027336,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.1300327330827713,10.743121949955821,10.743121949955821,7.5704697370529175,25.92076224833727,631,100631,200631,1839097397,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.841143012046814,0.011823352426290512,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.1300327330827713,4.883656768128276,4.883656768128276,2.9300657398998737,11.961287457495928,631,100631,200631,1839097397,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.841143012046814,0.011823352426290512,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.14814476668834686,11.208511894568801,11.208511894568801,7.894590949639678,26.84433101117611,631,100631,200631,1839097397,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8415151834487915,0.011264688335359097,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.14814476668834686,5.012861067429185,5.012861067429185,3.0090738981962204,12.270573990419507,631,100631,200631,1839097397,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8415151834487915,0.011264688335359097,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.11433044075965881,11.609300965443254,11.609300965443254,8.164998596534133,27.48241982795298,631,100631,200631,1839097397,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8414578437805176,0.011799280531704426,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.11433044075965881,5.13472118973732,5.13472118973732,3.0782640762627125,12.593321004882455,631,100631,200631,1839097397,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8414578437805176,0.011799280531704426,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.1144290491938591,11.74531820602715,11.74531820602715,8.241792052984238,28.387249387800694,631,100631,200631,1839097397,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8413311243057251,0.011867601424455643,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.1144290491938591,5.268474576994777,5.268474576994777,3.1580557487905025,12.934838589280844,631,100631,200631,1839097397,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8413311243057251,0.011867601424455643,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.10300204902887344,12.31883081421256,12.31883081421256,8.680598901584744,29.515538699924946,631,100631,200631,1839097397,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8414973616600037,0.0117378244176507,0.1,formal,formal/partials/.NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.c45e48b2a60f440b8c063a672c599e71.work.json
NOG-FO-NONOPT,NOG-nonopt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.10300204902887344,5.4010036792606115,5.4010036792606115,3.238045923411846,13.26246372051537,631,100631,200631,1839097397,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8414973616600037,0.0117378244176507,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed631__cfg0788f1cf7cd9.json
NOG-FO-NONOPT,NOG-nonopt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.34793519973754883,0.3776420783251524,0.3776420783251524,0.30870817601680756,0.7706849481910467,632,100632,200632,644919101,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.16765977442264557,0.24199101328849792,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.35231131315231323,0.638085899874568,0.638085899874568,0.5106331463903189,1.092754565179348,632,100632,200632,644919101,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.3476920425891876,0.22333544492721558,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.286862313747406,0.7787478249520063,0.7787478249520063,0.5949000790715218,1.436446564272046,632,100632,200632,644919101,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.5010014176368713,0.19481077790260315,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.2362934947013855,1.0234985873103142,1.0234985873103142,0.7629895880818367,1.7818436287343502,632,100632,200632,644919101,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.6269455552101135,0.15878701210021973,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.20660118758678436,1.2708237115293741,1.2708237115293741,0.9375012628734112,2.156695054844022,632,100632,200632,644919101,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.7189121842384338,0.11971872299909592,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.18376974761486053,1.4897630903869867,1.4897630903869867,1.0886481832712889,2.564965482801199,632,100632,200632,644919101,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.7778326272964478,0.08249326050281525,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.1557217538356781,1.6844072863459587,1.6844072863459587,1.2241728231310844,2.942469507455826,632,100632,200632,644919101,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.8110299706459045,0.049650888890028,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.10963784158229828,1.927960343658924,1.927960343658924,1.359732462093234,3.3279324993491173,632,100632,200632,644919101,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.8249105215072632,0.026164885610342026,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.14085721969604492,2.2037403397262096,2.2037403397262096,1.5576319135725498,3.641092162579298,632,100632,200632,644919101,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.827367901802063,0.018037499859929085,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.1591559797525406,2.4768431186676025,2.4768431186676025,1.7599274069070816,3.970105428248644,632,100632,200632,644919101,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.8275386691093445,0.016276119276881218,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.13261950016021729,2.671025013551116,2.671025013551116,1.8973509203642607,4.375518098473549,632,100632,200632,644919101,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.8284555673599243,0.012784152291715145,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.11741094291210175,2.865731628611684,2.865731628611684,2.0407808292657137,4.745831795036793,632,100632,200632,644919101,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.8285824656486511,0.011930152773857117,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.11098407208919525,3.0825996566563845,3.0825996566563845,2.164279518648982,5.143326472491026,632,100632,200632,644919101,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8278660774230957,0.013078873977065086,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.11857012659311295,3.3449511881917715,3.3449511881917715,2.3110866229981184,5.490954315289855,632,100632,200632,644919101,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8279282450675964,0.013174940831959248,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.1311149299144745,3.612444143742323,3.612444143742323,2.452649323269725,5.8834891226142645,632,100632,200632,644919101,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8281239867210388,0.012368731200695038,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.11908609420061111,3.902387224137783,3.902387224137783,2.6263447925448418,6.259111184626818,632,100632,200632,644919101,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.8281289935112,0.012876199558377266,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.12703068554401398,4.223055699840188,4.223055699840188,2.882197169587016,6.654911193996668,632,100632,200632,644919101,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8276749849319458,0.013082207180559635,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.1407501995563507,4.604054672643542,4.604054672643542,3.1917160246521235,6.981592338532209,632,100632,200632,644919101,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8278939127922058,0.012811979278922081,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.1316106617450714,4.987940898165107,4.987940898165107,3.378130892291665,7.348380412906408,632,100632,200632,644919101,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8277630805969238,0.013864950276911259,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.1264922022819519,5.405911395326257,5.405911395326257,3.728840233758092,7.738014850765467,632,100632,200632,644919101,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.8279377818107605,0.01286312099546194,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.12335214018821716,5.802873529493809,5.802873529493809,3.980743709951639,8.134812623262405,632,100632,200632,644919101,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8278951644897461,0.012258839793503284,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.12964962422847748,6.183653958141804,6.183653958141804,4.2401278875768185,8.659421857446432,632,100632,200632,644919101,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8279940485954285,0.012245425023138523,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.11613684147596359,6.741241393610835,6.741241393610835,4.508952129632235,8.991746263578534,632,100632,200632,644919101,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8281734585762024,0.012135407887399197,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.09918490052223206,7.134999889880419,7.134999889880419,4.78182777389884,9.580050529912114,632,100632,200632,644919101,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8287621140480042,0.011123798787593842,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.12546445429325104,7.606302740052342,7.606302740052342,5.193198660388589,10.812518397346139,632,100632,200632,644919101,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8288963437080383,0.011083776131272316,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.11979611963033676,8.078871129080653,8.078871129080653,5.457886207848787,11.250533593818545,632,100632,200632,644919101,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8285872936248779,0.011269190348684788,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.0996645912528038,8.491022245958447,8.491022245958447,5.809143608435988,11.670499129220843,632,100632,200632,644919101,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8280779123306274,0.012911779806017876,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.1057952344417572,8.950369209051132,8.950369209051132,6.211659800261259,12.140819342806935,632,100632,200632,644919101,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8279149532318115,0.01220486406236887,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.13158254325389862,9.358346151188016,9.358346151188016,6.422459786757827,13.301768885925412,632,100632,200632,644919101,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.828021228313446,0.012618046253919601,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.1250818520784378,9.59154356829822,9.59154356829822,6.593787919729948,13.649856120347977,632,100632,200632,644919101,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8281528949737549,0.011974395252764225,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
NOG-FO-NONOPT,NOG-nonopt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.11391205340623856,9.764357056468725,9.764357056468725,6.71308440156281,14.014878561720252,632,100632,200632,644919101,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.828824520111084,0.010920056141912937,0.1,formal,formal/partials/NOG-FO-NONOPT__m8__seed632__cfg2cee82def202.json
