scope,method,epsilon,formal_seed,data_B_total,hit,first_hit_depth,first_hit_total_work,censoring_depth,censoring_total_work,final_stat_proxy
primary,NOG-FO,0.005,49,64,True,650,41600,15362,983168,0.00463594077154994
primary,ME-DOL-FO,0.005,20,128,True,336,43008,15360,1966080,0.0037378035485744476
primary,ME-DOL-FO,0.005,21,128,True,408,52224,15360,1966080,0.004117005504667759
primary,ME-DOL-FO,0.005,22,128,True,312,39936,15360,1966080,0.004310206044465303
primary,ME-DOL-FO,0.005,23,128,True,336,43008,15360,1966080,0.004546922165900469
primary,ME-DOL-FO,0.005,24,128,True,384,49152,15360,1966080,0.005402629729360342
primary,ME-DOL-FO,0.005,25,128,True,480,61440,15360,1966080,0.0044631436467170715
primary,ME-DOL-FO,0.005,26,128,True,384,49152,15360,1966080,0.003803757717832923
primary,ME-DOL-FO,0.005,27,128,True,456,58368,15360,1966080,0.004638920072466135
primary,ME-DOL-FO,0.005,28,128,True,336,43008,15360,1966080,0.004202918615192175
primary,ME-DOL-FO,0.005,29,128,True,384,49152,15360,1966080,0.004934773780405521
primary,ME-DOL-FO,0.005,30,128,True,432,55296,15360,1966080,0.004342846572399139
primary,ME-DOL-FO,0.005,31,128,True,384,49152,15360,1966080,0.0035148141905665398
primary,ME-DOL-FO,0.005,32,128,True,432,55296,15360,1966080,0.00441720150411129
primary,ME-DOL-FO,0.005,33,128,True,360,46080,15360,1966080,0.004509975202381611
primary,ME-DOL-FO,0.005,34,128,True,360,46080,15360,1966080,0.004648780450224876
primary,ME-DOL-FO,0.005,35,128,True,456,58368,15360,1966080,0.004584192298352718
primary,ME-DOL-FO,0.005,36,128,True,312,39936,15360,1966080,0.004172820132225752
primary,ME-DOL-FO,0.005,37,128,True,336,43008,15360,1966080,0.004339063074439764
primary,ME-DOL-FO,0.005,38,128,True,384,49152,15360,1966080,0.004921713378280401
primary,ME-DOL-FO,0.005,39,128,True,384,49152,15360,1966080,0.0048490408807992935
primary,ME-DOL-FO,0.005,40,128,True,288,36864,15360,1966080,0.004698697943240404
primary,ME-DOL-FO,0.005,41,128,True,432,55296,15360,1966080,0.004538822919130325
primary,ME-DOL-FO,0.005,42,128,True,408,52224,15360,1966080,0.0047236355021595955
primary,ME-DOL-FO,0.005,43,128,True,312,39936,15360,1966080,0.004472449421882629
primary,ME-DOL-FO,0.005,44,128,True,384,49152,15360,1966080,0.004600488115102053
primary,ME-DOL-FO,0.005,45,128,True,360,46080,15360,1966080,0.00426440266892314
primary,ME-DOL-FO,0.005,46,128,True,312,39936,15360,1966080,0.004609107039868832
primary,ME-DOL-FO,0.005,47,128,True,408,52224,15360,1966080,0.0048959460109472275
primary,ME-DOL-FO,0.005,48,128,True,312,39936,15360,1966080,0.004197908565402031
primary,ME-DOL-FO,0.005,49,128,True,336,43008,15360,1966080,0.004685222636908293
primary,NOG-FO,0.00475,20,96,True,674,64704,15362,1474752,0.005257111974060535
primary,NOG-FO,0.00475,21,96,True,674,64704,15362,1474752,0.004290360491722822
primary,NOG-FO,0.00475,22,96,True,674,64704,15362,1474752,0.005263700615614653
primary,NOG-FO,0.00475,23,96,True,650,62400,15362,1474752,0.004442162346094847
primary,NOG-FO,0.00475,24,96,True,818,78528,15362,1474752,0.004965457133948803
primary,NOG-FO,0.00475,25,96,True,554,53184,15362,1474752,0.004533488303422928
primary,NOG-FO,0.00475,26,96,True,650,62400,15362,1474752,0.004449783358722925
primary,NOG-FO,0.00475,27,96,True,482,46272,15362,1474752,0.004012830555438995
primary,NOG-FO,0.00475,28,96,True,602,57792,15362,1474752,0.004777575843036175
primary,NOG-FO,0.00475,29,96,True,482,46272,15362,1474752,0.0049270219169557095
primary,NOG-FO,0.00475,30,96,True,506,48576,15362,1474752,0.0047076367773115635
primary,NOG-FO,0.00475,31,96,True,650,62400,15362,1474752,0.0044399769976735115
primary,NOG-FO,0.00475,32,96,True,650,62400,15362,1474752,0.005550525151193142
primary,NOG-FO,0.00475,33,96,True,482,46272,15362,1474752,0.005303800571709871
primary,NOG-FO,0.00475,34,96,True,698,67008,15362,1474752,0.004827885422855616
primary,NOG-FO,0.00475,35,96,True,578,55488,15362,1474752,0.004462590906769037
primary,NOG-FO,0.00475,36,96,True,506,48576,15362,1474752,0.004154520109295845
primary,NOG-FO,0.00475,37,96,True,482,46272,15362,1474752,0.004843622911721468
primary,NOG-FO,0.00475,38,96,True,506,48576,15362,1474752,0.0048982733860611916
primary,NOG-FO,0.00475,39,96,True,554,53184,15362,1474752,0.004890358075499535
primary,NOG-FO,0.00475,40,96,True,458,43968,15362,1474752,0.0037026202771812677
primary,NOG-FO,0.00475,41,96,True,530,50880,15362,1474752,0.004961405415087938
primary,NOG-FO,0.00475,42,96,True,626,60096,15362,1474752,0.004565879236906767
primary,NOG-FO,0.00475,43,96,True,482,46272,15362,1474752,0.005232121329754591
primary,NOG-FO,0.00475,44,96,True,626,60096,15362,1474752,0.004360649269074202
primary,NOG-FO,0.00475,45,96,True,506,48576,15362,1474752,0.005208828952163458
primary,NOG-FO,0.00475,46,96,True,722,69312,15362,1474752,0.0044014030136168
primary,NOG-FO,0.00475,47,96,True,482,46272,15362,1474752,0.004334737081080675
primary,NOG-FO,0.00475,48,96,True,482,46272,15362,1474752,0.004488504026085138
primary,NOG-FO,0.00475,49,96,True,578,55488,15362,1474752,0.004903689958155155
primary,ME-DOL-FO,0.00475,20,128,True,336,43008,15360,1966080,0.0037378035485744476
primary,ME-DOL-FO,0.00475,21,128,True,456,58368,15360,1966080,0.004117005504667759
primary,ME-DOL-FO,0.00475,22,128,True,360,46080,15360,1966080,0.004310206044465303
primary,ME-DOL-FO,0.00475,23,128,True,456,58368,15360,1966080,0.004546922165900469
primary,ME-DOL-FO,0.00475,24,128,True,456,58368,15360,1966080,0.005402629729360342
primary,ME-DOL-FO,0.00475,25,128,True,528,67584,15360,1966080,0.0044631436467170715
primary,ME-DOL-FO,0.00475,26,128,True,384,49152,15360,1966080,0.003803757717832923
primary,ME-DOL-FO,0.00475,27,128,True,480,61440,15360,1966080,0.004638920072466135
primary,ME-DOL-FO,0.00475,28,128,True,384,49152,15360,1966080,0.004202918615192175
primary,ME-DOL-FO,0.00475,29,128,True,408,52224,15360,1966080,0.004934773780405521
primary,ME-DOL-FO,0.00475,30,128,True,456,58368,15360,1966080,0.004342846572399139
primary,ME-DOL-FO,0.00475,31,128,True,480,61440,15360,1966080,0.0035148141905665398
primary,ME-DOL-FO,0.00475,32,128,True,432,55296,15360,1966080,0.00441720150411129
primary,ME-DOL-FO,0.00475,33,128,True,360,46080,15360,1966080,0.004509975202381611
primary,ME-DOL-FO,0.00475,34,128,True,360,46080,15360,1966080,0.004648780450224876
primary,ME-DOL-FO,0.00475,35,128,True,624,79872,15360,1966080,0.004584192298352718
primary,ME-DOL-FO,0.00475,36,128,True,336,43008,15360,1966080,0.004172820132225752
primary,ME-DOL-FO,0.00475,37,128,True,336,43008,15360,1966080,0.004339063074439764
primary,ME-DOL-FO,0.00475,38,128,True,408,52224,15360,1966080,0.004921713378280401
primary,ME-DOL-FO,0.00475,39,128,True,432,55296,15360,1966080,0.0048490408807992935
primary,ME-DOL-FO,0.00475,40,128,True,312,39936,15360,1966080,0.004698697943240404
primary,ME-DOL-FO,0.00475,41,128,True,576,73728,15360,1966080,0.004538822919130325
primary,ME-DOL-FO,0.00475,42,128,True,408,52224,15360,1966080,0.0047236355021595955
primary,ME-DOL-FO,0.00475,43,128,True,312,39936,15360,1966080,0.004472449421882629
primary,ME-DOL-FO,0.00475,44,128,True,456,58368,15360,1966080,0.004600488115102053
primary,ME-DOL-FO,0.00475,45,128,True,360,46080,15360,1966080,0.00426440266892314
primary,ME-DOL-FO,0.00475,46,128,True,504,64512,15360,1966080,0.004609107039868832
primary,ME-DOL-FO,0.00475,47,128,True,408,52224,15360,1966080,0.0048959460109472275
primary,ME-DOL-FO,0.00475,48,128,True,336,43008,15360,1966080,0.004197908565402031
primary,ME-DOL-FO,0.00475,49,128,True,576,73728,15360,1966080,0.004685222636908293
primary,NOG-FO,0.0045,20,128,True,482,61696,15362,1966336,0.005150428507477045
primary,NOG-FO,0.0045,21,128,True,626,80128,15362,1966336,0.004431174136698246
primary,NOG-FO,0.0045,22,128,True,506,64768,15362,1966336,0.004824739880859852
primary,NOG-FO,0.0045,23,128,True,650,83200,15362,1966336,0.004245338961482048
primary,NOG-FO,0.0045,24,128,True,722,92416,15362,1966336,0.004293826874345541
primary,NOG-FO,0.0045,25,128,True,506,64768,15362,1966336,0.004189816769212484
primary,NOG-FO,0.0045,26,128,True,602,77056,15362,1966336,0.004295044112950563
primary,NOG-FO,0.0045,27,128,True,458,58624,15362,1966336,0.004179331474006176
primary,NOG-FO,0.0045,28,128,True,530,67840,15362,1966336,0.004433526657521725
primary,NOG-FO,0.0045,29,128,True,458,58624,15362,1966336,0.004697842989116907
primary,NOG-FO,0.0045,30,128,True,722,92416,15362,1966336,0.004283185116946697
primary,NOG-FO,0.0045,31,128,True,530,67840,15362,1966336,0.003942645154893398
primary,NOG-FO,0.0045,32,128,True,626,80128,15362,1966336,0.005316162947565317
primary,NOG-FO,0.0045,33,128,True,458,58624,15362,1966336,0.0048907543532550335
primary,NOG-FO,0.0045,34,128,True,698,89344,15362,1966336,0.004822808783501387
primary,NOG-FO,0.0045,35,128,True,578,73984,15362,1966336,0.0042646946385502815
primary,NOG-FO,0.0045,36,128,True,482,61696,15362,1966336,0.004253244958817959
primary,NOG-FO,0.0045,37,128,True,410,52480,15362,1966336,0.0044394247233867645
primary,NOG-FO,0.0045,38,128,True,434,55552,15362,1966336,0.0043869782239198685
primary,NOG-FO,0.0045,39,128,True,842,107776,15362,1966336,0.004605554044246674
primary,NOG-FO,0.0045,40,128,True,458,58624,15362,1966336,0.0037176248151808977
primary,NOG-FO,0.0045,41,128,True,506,64768,15362,1966336,0.00476266210898757
primary,NOG-FO,0.0045,42,128,True,482,61696,15362,1966336,0.00474129943177104
primary,NOG-FO,0.0045,43,128,True,434,55552,15362,1966336,0.00503550237044692
primary,NOG-FO,0.0045,44,128,True,530,67840,15362,1966336,0.004475705325603485
primary,NOG-FO,0.0045,45,128,True,434,55552,15362,1966336,0.005276159383356571
primary,NOG-FO,0.0045,46,128,True,746,95488,15362,1966336,0.0040459344163537025
primary,NOG-FO,0.0045,47,128,True,458,58624,15362,1966336,0.004102887585759163
primary,NOG-FO,0.0045,48,128,True,578,73984,15362,1966336,0.004182206932455301
primary,NOG-FO,0.0045,49,128,True,578,73984,15362,1966336,0.004564349539577961
primary,ME-DOL-FO,0.0045,20,128,True,456,58368,15360,1966080,0.0037378035485744476
primary,ME-DOL-FO,0.0045,21,128,True,504,64512,15360,1966080,0.004117005504667759
primary,ME-DOL-FO,0.0045,22,128,True,528,67584,15360,1966080,0.004310206044465303
primary,ME-DOL-FO,0.0045,23,128,True,648,82944,15360,1966080,0.004546922165900469
primary,ME-DOL-FO,0.0045,24,128,True,504,64512,15360,1966080,0.005402629729360342
primary,ME-DOL-FO,0.0045,25,128,True,528,67584,15360,1966080,0.0044631436467170715
primary,ME-DOL-FO,0.0045,26,128,True,384,49152,15360,1966080,0.003803757717832923
primary,ME-DOL-FO,0.0045,27,128,True,528,67584,15360,1966080,0.004638920072466135
primary,ME-DOL-FO,0.0045,28,128,True,384,49152,15360,1966080,0.004202918615192175
primary,ME-DOL-FO,0.0045,29,128,True,408,52224,15360,1966080,0.004934773780405521
primary,ME-DOL-FO,0.0045,30,128,True,480,61440,15360,1966080,0.004342846572399139
primary,ME-DOL-FO,0.0045,31,128,True,480,61440,15360,1966080,0.0035148141905665398
primary,ME-DOL-FO,0.0045,32,128,True,432,55296,15360,1966080,0.00441720150411129
primary,ME-DOL-FO,0.0045,33,128,True,408,52224,15360,1966080,0.004509975202381611
primary,ME-DOL-FO,0.0045,34,128,True,360,46080,15360,1966080,0.004648780450224876
primary,ME-DOL-FO,0.0045,35,128,True,624,79872,15360,1966080,0.004584192298352718
primary,ME-DOL-FO,0.0045,36,128,True,336,43008,15360,1966080,0.004172820132225752
primary,ME-DOL-FO,0.0045,37,128,True,384,49152,15360,1966080,0.004339063074439764
primary,ME-DOL-FO,0.0045,38,128,True,408,52224,15360,1966080,0.004921713378280401
primary,ME-DOL-FO,0.0045,39,128,True,528,67584,15360,1966080,0.0048490408807992935
primary,ME-DOL-FO,0.0045,40,128,True,312,39936,15360,1966080,0.004698697943240404
primary,ME-DOL-FO,0.0045,41,128,True,624,79872,15360,1966080,0.004538822919130325
primary,ME-DOL-FO,0.0045,42,128,True,408,52224,15360,1966080,0.0047236355021595955
primary,ME-DOL-FO,0.0045,43,128,True,336,43008,15360,1966080,0.004472449421882629
primary,ME-DOL-FO,0.0045,44,128,True,456,58368,15360,1966080,0.004600488115102053
primary,ME-DOL-FO,0.0045,45,128,True,648,82944,15360,1966080,0.00426440266892314
primary,ME-DOL-FO,0.0045,46,128,True,576,73728,15360,1966080,0.004609107039868832
primary,ME-DOL-FO,0.0045,47,128,True,408,52224,15360,1966080,0.0048959460109472275
primary,ME-DOL-FO,0.0045,48,128,True,408,52224,15360,1966080,0.004197908565402031
primary,ME-DOL-FO,0.0045,49,128,True,576,73728,15360,1966080,0.004685222636908293
primary,NOG-FO,0.00425,20,256,True,362,92672,15362,3932672,0.004411542788147926
primary,NOG-FO,0.00425,21,256,True,458,117248,15362,3932672,0.004390596877783537
primary,NOG-FO,0.00425,22,256,True,338,86528,15362,3932672,0.004308778326958418
primary,NOG-FO,0.00425,23,256,True,362,92672,15362,3932672,0.003727617906406522
primary,NOG-FO,0.00425,24,256,True,362,92672,15362,3932672,0.0037383632734417915
primary,NOG-FO,0.00425,25,256,True,506,129536,15362,3932672,0.003472025040537119
primary,NOG-FO,0.00425,26,256,True,578,147968,15362,3932672,0.00362298428080976
primary,NOG-FO,0.00425,27,256,True,386,98816,15362,3932672,0.0038508980069309473
primary,NOG-FO,0.00425,28,256,True,338,86528,15362,3932672,0.004350127652287483
primary,NOG-FO,0.00425,29,256,True,362,92672,15362,3932672,0.003862138604745269
primary,NOG-FO,0.00425,30,256,True,362,92672,15362,3932672,0.0034750187769532204
primary,NOG-FO,0.00425,31,256,True,386,98816,15362,3932672,0.0036739553324878216
primary,NOG-FO,0.00425,32,256,True,386,98816,15362,3932672,0.004448730032891035
primary,NOG-FO,0.00425,33,256,True,362,92672,15362,3932672,0.004319831728935242
primary,NOG-FO,0.00425,34,256,True,434,111104,15362,3932672,0.004096765536814928
primary,NOG-FO,0.00425,35,256,True,434,111104,15362,3932672,0.004163854289799929
primary,NOG-FO,0.00425,36,256,True,362,92672,15362,3932672,0.004146267659962177
primary,NOG-FO,0.00425,37,256,True,338,86528,15362,3932672,0.003967549651861191
primary,NOG-FO,0.00425,38,256,True,362,92672,15362,3932672,0.004389399662613869
primary,NOG-FO,0.00425,39,256,True,362,92672,15362,3932672,0.0038403617218136787
primary,NOG-FO,0.00425,40,256,True,410,104960,15362,3932672,0.0032745113130658865
primary,NOG-FO,0.00425,41,256,True,386,98816,15362,3932672,0.003906679805368185
primary,NOG-FO,0.00425,42,256,True,458,117248,15362,3932672,0.004274856299161911
primary,NOG-FO,0.00425,43,256,True,386,98816,15362,3932672,0.004181978292763233
primary,NOG-FO,0.00425,44,256,True,362,92672,15362,3932672,0.004394602030515671
primary,NOG-FO,0.00425,45,256,True,434,111104,15362,3932672,0.004265975672751665
primary,NOG-FO,0.00425,46,256,True,338,86528,15362,3932672,0.0037685490678995848
primary,NOG-FO,0.00425,47,256,True,362,92672,15362,3932672,0.0038774728309363127
primary,NOG-FO,0.00425,48,256,True,338,86528,15362,3932672,0.00359745929017663
primary,NOG-FO,0.00425,49,256,True,362,92672,15362,3932672,0.003624201053753495
primary,ME-DOL-FO,0.00425,20,192,True,336,64512,15360,2949120,0.003249466186389327
primary,ME-DOL-FO,0.00425,21,192,True,432,82944,15360,2949120,0.00387671310454607
primary,ME-DOL-FO,0.00425,22,192,True,336,64512,15360,2949120,0.003845908911898732
primary,ME-DOL-FO,0.00425,23,192,True,456,87552,15360,2949120,0.0038107505533844233
primary,ME-DOL-FO,0.00425,24,192,True,456,87552,15360,2949120,0.004333555698394775
primary,ME-DOL-FO,0.00425,25,192,True,504,96768,15360,2949120,0.0037861354649066925
primary,ME-DOL-FO,0.00425,26,192,True,360,69120,15360,2949120,0.0032761518377810717
primary,ME-DOL-FO,0.00425,27,192,True,432,82944,15360,2949120,0.0038814281579107046
primary,ME-DOL-FO,0.00425,28,192,True,360,69120,15360,2949120,0.0034846672788262367
primary,ME-DOL-FO,0.00425,29,192,True,408,78336,15360,2949120,0.0047100312076509
primary,ME-DOL-FO,0.00425,30,192,True,432,82944,15360,2949120,0.003672969061881304
primary,ME-DOL-FO,0.00425,31,192,True,456,87552,15360,2949120,0.003127882955595851
primary,ME-DOL-FO,0.00425,32,192,True,384,73728,15360,2949120,0.003891507163643837
primary,ME-DOL-FO,0.00425,33,192,True,360,69120,15360,2949120,0.004423522390425205
primary,ME-DOL-FO,0.00425,34,192,True,360,69120,15360,2949120,0.0038389379624277353
primary,ME-DOL-FO,0.00425,35,192,True,432,82944,15360,2949120,0.004115972202271223
primary,ME-DOL-FO,0.00425,36,192,True,384,73728,15360,2949120,0.003913538530468941
primary,ME-DOL-FO,0.00425,37,192,True,336,64512,15360,2949120,0.0036228911485522985
primary,ME-DOL-FO,0.00425,38,192,True,384,73728,15360,2949120,0.004328339360654354
primary,ME-DOL-FO,0.00425,39,192,True,432,82944,15360,2949120,0.0040750037878751755
primary,ME-DOL-FO,0.00425,40,192,True,336,64512,15360,2949120,0.003932724706828594
primary,ME-DOL-FO,0.00425,41,192,True,480,92160,15360,2949120,0.003844222519546747
primary,ME-DOL-FO,0.00425,42,192,True,384,73728,15360,2949120,0.00385815417394042
primary,ME-DOL-FO,0.00425,43,192,True,336,64512,15360,2949120,0.0042968206107616425
primary,ME-DOL-FO,0.00425,44,192,True,408,78336,15360,2949120,0.004094715695828199
primary,ME-DOL-FO,0.00425,45,192,True,360,69120,15360,2949120,0.0036790554877370596
primary,ME-DOL-FO,0.00425,46,192,True,312,59904,15360,2949120,0.0035340662579983473
primary,ME-DOL-FO,0.00425,47,192,True,408,78336,15360,2949120,0.004216328263282776
primary,ME-DOL-FO,0.00425,48,192,True,312,59904,15360,2949120,0.0035953428596258163
primary,ME-DOL-FO,0.00425,49,192,True,456,87552,15360,2949120,0.003978831227868795
primary,NOG-FO,0.004,20,256,True,362,92672,15362,3932672,0.004411542788147926
primary,NOG-FO,0.004,21,256,True,458,117248,15362,3932672,0.004390596877783537
primary,NOG-FO,0.004,22,256,True,410,104960,15362,3932672,0.004308778326958418
primary,NOG-FO,0.004,23,256,True,410,104960,15362,3932672,0.003727617906406522
primary,NOG-FO,0.004,24,256,True,362,92672,15362,3932672,0.0037383632734417915
primary,NOG-FO,0.004,25,256,True,506,129536,15362,3932672,0.003472025040537119
primary,NOG-FO,0.004,26,256,True,578,147968,15362,3932672,0.00362298428080976
primary,NOG-FO,0.004,27,256,True,386,98816,15362,3932672,0.0038508980069309473
primary,NOG-FO,0.004,28,256,True,434,111104,15362,3932672,0.004350127652287483
primary,NOG-FO,0.004,29,256,True,410,104960,15362,3932672,0.003862138604745269
primary,NOG-FO,0.004,30,256,True,362,92672,15362,3932672,0.0034750187769532204
primary,NOG-FO,0.004,31,256,True,434,111104,15362,3932672,0.0036739553324878216
primary,NOG-FO,0.004,32,256,True,698,178688,15362,3932672,0.004448730032891035
primary,NOG-FO,0.004,33,256,True,362,92672,15362,3932672,0.004319831728935242
primary,NOG-FO,0.004,34,256,True,434,111104,15362,3932672,0.004096765536814928
primary,NOG-FO,0.004,35,256,True,434,111104,15362,3932672,0.004163854289799929
primary,NOG-FO,0.004,36,256,True,386,98816,15362,3932672,0.004146267659962177
primary,NOG-FO,0.004,37,256,True,362,92672,15362,3932672,0.003967549651861191
primary,NOG-FO,0.004,38,256,True,386,98816,15362,3932672,0.004389399662613869
primary,NOG-FO,0.004,39,256,True,362,92672,15362,3932672,0.0038403617218136787
primary,NOG-FO,0.004,40,256,True,434,111104,15362,3932672,0.0032745113130658865
primary,NOG-FO,0.004,41,256,True,506,129536,15362,3932672,0.003906679805368185
primary,NOG-FO,0.004,42,256,True,458,117248,15362,3932672,0.004274856299161911
primary,NOG-FO,0.004,43,256,True,386,98816,15362,3932672,0.004181978292763233
primary,NOG-FO,0.004,44,256,True,410,104960,15362,3932672,0.004394602030515671
primary,NOG-FO,0.004,45,256,True,434,111104,15362,3932672,0.004265975672751665
primary,NOG-FO,0.004,46,256,True,386,98816,15362,3932672,0.0037685490678995848
primary,NOG-FO,0.004,47,256,True,650,166400,15362,3932672,0.0038774728309363127
primary,NOG-FO,0.004,48,256,True,338,86528,15362,3932672,0.00359745929017663
primary,NOG-FO,0.004,49,256,True,362,92672,15362,3932672,0.003624201053753495
primary,ME-DOL-FO,0.004,20,192,True,360,69120,15360,2949120,0.003249466186389327
primary,ME-DOL-FO,0.004,21,192,True,504,96768,15360,2949120,0.00387671310454607
primary,ME-DOL-FO,0.004,22,192,True,360,69120,15360,2949120,0.003845908911898732
primary,ME-DOL-FO,0.004,23,192,True,504,96768,15360,2949120,0.0038107505533844233
primary,ME-DOL-FO,0.004,24,192,True,480,92160,15360,2949120,0.004333555698394775
primary,ME-DOL-FO,0.004,25,192,True,528,101376,15360,2949120,0.0037861354649066925
primary,ME-DOL-FO,0.004,26,192,True,480,92160,15360,2949120,0.0032761518377810717
primary,ME-DOL-FO,0.004,27,192,True,528,101376,15360,2949120,0.0038814281579107046
primary,ME-DOL-FO,0.004,28,192,True,408,78336,15360,2949120,0.0034846672788262367
primary,ME-DOL-FO,0.004,29,192,True,408,78336,15360,2949120,0.0047100312076509
primary,ME-DOL-FO,0.004,30,192,True,480,92160,15360,2949120,0.003672969061881304
primary,ME-DOL-FO,0.004,31,192,True,528,101376,15360,2949120,0.003127882955595851
primary,ME-DOL-FO,0.004,32,192,True,480,92160,15360,2949120,0.003891507163643837
primary,ME-DOL-FO,0.004,33,192,True,432,82944,15360,2949120,0.004423522390425205
primary,ME-DOL-FO,0.004,34,192,True,360,69120,15360,2949120,0.0038389379624277353
primary,ME-DOL-FO,0.004,35,192,True,552,105984,15360,2949120,0.004115972202271223
primary,ME-DOL-FO,0.004,36,192,True,480,92160,15360,2949120,0.003913538530468941
primary,ME-DOL-FO,0.004,37,192,True,360,69120,15360,2949120,0.0036228911485522985
primary,ME-DOL-FO,0.004,38,192,True,384,73728,15360,2949120,0.004328339360654354
primary,ME-DOL-FO,0.004,39,192,True,576,110592,15360,2949120,0.0040750037878751755
primary,ME-DOL-FO,0.004,40,192,True,432,82944,15360,2949120,0.003932724706828594
primary,ME-DOL-FO,0.004,41,192,True,576,110592,15360,2949120,0.003844222519546747
primary,ME-DOL-FO,0.004,42,192,True,408,78336,15360,2949120,0.00385815417394042
primary,ME-DOL-FO,0.004,43,192,True,336,64512,15360,2949120,0.0042968206107616425
primary,ME-DOL-FO,0.004,44,192,True,408,78336,15360,2949120,0.004094715695828199
primary,ME-DOL-FO,0.004,45,192,True,552,105984,15360,2949120,0.0036790554877370596
primary,ME-DOL-FO,0.004,46,192,True,552,105984,15360,2949120,0.0035340662579983473
primary,ME-DOL-FO,0.004,47,192,True,408,78336,15360,2949120,0.004216328263282776
primary,ME-DOL-FO,0.004,48,192,True,360,69120,15360,2949120,0.0035953428596258163
primary,ME-DOL-FO,0.004,49,192,True,456,87552,15360,2949120,0.003978831227868795
