method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,first_hit_stat_proxy,censor_depth,censor_work,capped_depth,capped_work
NOG-ZO,8,0.025,True,232.0,237568.0,0.0217397026717662,960.0,983040.0,232.0,237568.0
NOG-ZO,8,0.02,True,236.0,241664.0,0.0182505343109369,960.0,983040.0,236.0,241664.0
NOG-ZO,8,0.018,True,240.0,245760.0,0.0152630731463432,960.0,983040.0,240.0,245760.0
NOG-ZO,8,0.016,True,240.0,245760.0,0.0152630731463432,960.0,983040.0,240.0,245760.0
NOG-ZO,8,0.015,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,8,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.2,True,104.0,106496.0,0.1969851553440094,960.0,983040.0,104.0,106496.0
NOG-ZO,9,0.18,True,120.0,122880.0,0.1791276782751083,960.0,983040.0,120.0,122880.0
NOG-ZO,9,0.16,True,136.0,139264.0,0.1593073159456253,960.0,983040.0,136.0,139264.0
NOG-ZO,9,0.14,True,152.0,155648.0,0.1377899050712585,960.0,983040.0,152.0,155648.0
NOG-ZO,9,0.12,True,168.0,172032.0,0.1155833750963211,960.0,983040.0,168.0,172032.0
NOG-ZO,9,0.1,True,180.0,184320.0,0.0977797657251358,960.0,983040.0,180.0,184320.0
NOG-ZO,9,0.09,True,188.0,192512.0,0.0863442122936248,960.0,983040.0,188.0,192512.0
NOG-ZO,9,0.08,True,192.0,196608.0,0.0796278268098831,960.0,983040.0,192.0,196608.0
NOG-ZO,9,0.07,True,200.0,204800.0,0.0676380693912506,960.0,983040.0,200.0,204800.0
NOG-ZO,9,0.06,True,208.0,212992.0,0.0555466823279857,960.0,983040.0,208.0,212992.0
NOG-ZO,9,0.05,True,216.0,221184.0,0.0447139739990234,960.0,983040.0,216.0,221184.0
NOG-ZO,9,0.04,True,220.0,225280.0,0.0387439429759979,960.0,983040.0,220.0,225280.0
NOG-ZO,9,0.03,True,228.0,233472.0,0.0273981057107448,960.0,983040.0,228.0,233472.0
NOG-ZO,9,0.025,True,232.0,237568.0,0.0228196810930967,960.0,983040.0,232.0,237568.0
NOG-ZO,9,0.02,True,236.0,241664.0,0.0191148612648248,960.0,983040.0,236.0,241664.0
NOG-ZO,9,0.018,True,240.0,245760.0,0.0155250132083892,960.0,983040.0,240.0,245760.0
NOG-ZO,9,0.016,True,240.0,245760.0,0.0155250132083892,960.0,983040.0,240.0,245760.0
NOG-ZO,9,0.015,True,244.0,249856.0,0.0140419658273458,960.0,983040.0,244.0,249856.0
NOG-ZO,9,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,9,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.2,True,104.0,106496.0,0.1971587538719177,960.0,983040.0,104.0,106496.0
NOG-ZO,10,0.18,True,120.0,122880.0,0.1788223385810852,960.0,983040.0,120.0,122880.0
NOG-ZO,10,0.16,True,136.0,139264.0,0.1587812155485153,960.0,983040.0,136.0,139264.0
NOG-ZO,10,0.14,True,152.0,155648.0,0.1374191790819168,960.0,983040.0,152.0,155648.0
NOG-ZO,10,0.12,True,164.0,167936.0,0.1199777051806449,960.0,983040.0,164.0,167936.0
NOG-ZO,10,0.1,True,180.0,184320.0,0.0960911735892295,960.0,983040.0,180.0,184320.0
NOG-ZO,10,0.09,True,188.0,192512.0,0.0850703343749046,960.0,983040.0,188.0,192512.0
NOG-ZO,10,0.08,True,192.0,196608.0,0.0787456631660461,960.0,983040.0,192.0,196608.0
NOG-ZO,10,0.07,True,200.0,204800.0,0.0666512921452522,960.0,983040.0,200.0,204800.0
NOG-ZO,10,0.06,True,208.0,212992.0,0.0547454468905925,960.0,983040.0,208.0,212992.0
NOG-ZO,10,0.05,True,212.0,217088.0,0.04879105463624,960.0,983040.0,212.0,217088.0
NOG-ZO,10,0.04,True,220.0,225280.0,0.0375946350395679,960.0,983040.0,220.0,225280.0
NOG-ZO,10,0.03,True,228.0,233472.0,0.0267901085317134,960.0,983040.0,228.0,233472.0
NOG-ZO,10,0.025,True,232.0,237568.0,0.0215038899332284,960.0,983040.0,232.0,237568.0
NOG-ZO,10,0.02,True,236.0,241664.0,0.0172550808638334,960.0,983040.0,236.0,241664.0
NOG-ZO,10,0.018,True,236.0,241664.0,0.0172550808638334,960.0,983040.0,236.0,241664.0
NOG-ZO,10,0.016,True,240.0,245760.0,0.0147108463570475,960.0,983040.0,240.0,245760.0
NOG-ZO,10,0.015,True,240.0,245760.0,0.0147108463570475,960.0,983040.0,240.0,245760.0
NOG-ZO,10,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,10,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.2,True,104.0,106496.0,0.1981281340122223,960.0,983040.0,104.0,106496.0
NOG-ZO,11,0.18,True,124.0,126976.0,0.1758721470832824,960.0,983040.0,124.0,126976.0
NOG-ZO,11,0.16,True,140.0,143360.0,0.1547745615243911,960.0,983040.0,140.0,143360.0
NOG-ZO,11,0.14,True,152.0,155648.0,0.1380736529827118,960.0,983040.0,152.0,155648.0
NOG-ZO,11,0.12,True,168.0,172032.0,0.115242950618267,960.0,983040.0,168.0,172032.0
NOG-ZO,11,0.1,True,180.0,184320.0,0.0971998870372772,960.0,983040.0,180.0,184320.0
NOG-ZO,11,0.09,True,188.0,192512.0,0.0850713998079299,960.0,983040.0,188.0,192512.0
NOG-ZO,11,0.08,True,192.0,196608.0,0.078258566558361,960.0,983040.0,192.0,196608.0
NOG-ZO,11,0.07,True,200.0,204800.0,0.0661202073097229,960.0,983040.0,200.0,204800.0
NOG-ZO,11,0.06,True,208.0,212992.0,0.0545055642724037,960.0,983040.0,208.0,212992.0
NOG-ZO,11,0.05,True,212.0,217088.0,0.0477556362748146,960.0,983040.0,212.0,217088.0
NOG-ZO,11,0.04,True,220.0,225280.0,0.0371462628245353,960.0,983040.0,220.0,225280.0
NOG-ZO,11,0.03,True,228.0,233472.0,0.0267143677920103,960.0,983040.0,228.0,233472.0
NOG-ZO,11,0.025,True,232.0,237568.0,0.0219709575176239,960.0,983040.0,232.0,237568.0
NOG-ZO,11,0.02,True,236.0,241664.0,0.0180611778050661,960.0,983040.0,236.0,241664.0
NOG-ZO,11,0.018,True,240.0,245760.0,0.0155353555455803,960.0,983040.0,240.0,245760.0
NOG-ZO,11,0.016,True,240.0,245760.0,0.0155353555455803,960.0,983040.0,240.0,245760.0
NOG-ZO,11,0.015,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,11,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.2,True,104.0,106496.0,0.1982400566339492,960.0,983040.0,104.0,106496.0
NOG-ZO,12,0.18,True,124.0,126976.0,0.1758513748645782,960.0,983040.0,124.0,126976.0
NOG-ZO,12,0.16,True,140.0,143360.0,0.1549508273601532,960.0,983040.0,140.0,143360.0
NOG-ZO,12,0.14,True,152.0,155648.0,0.1392802596092224,960.0,983040.0,152.0,155648.0
NOG-ZO,12,0.12,True,168.0,172032.0,0.1161440461874008,960.0,983040.0,168.0,172032.0
NOG-ZO,12,0.1,True,180.0,184320.0,0.0989009439945221,960.0,983040.0,180.0,184320.0
NOG-ZO,12,0.09,True,188.0,192512.0,0.0859977528452873,960.0,983040.0,188.0,192512.0
NOG-ZO,12,0.08,True,196.0,200704.0,0.0737684667110443,960.0,983040.0,196.0,200704.0
NOG-ZO,12,0.07,True,200.0,204800.0,0.0680839344859123,960.0,983040.0,200.0,204800.0
NOG-ZO,12,0.06,True,208.0,212992.0,0.0568056553602218,960.0,983040.0,208.0,212992.0
NOG-ZO,12,0.05,True,212.0,217088.0,0.0499127879738807,960.0,983040.0,212.0,217088.0
NOG-ZO,12,0.04,True,220.0,225280.0,0.0382248684763908,960.0,983040.0,220.0,225280.0
NOG-ZO,12,0.03,True,228.0,233472.0,0.0279428586363792,960.0,983040.0,228.0,233472.0
NOG-ZO,12,0.025,True,232.0,237568.0,0.022712267935276,960.0,983040.0,232.0,237568.0
NOG-ZO,12,0.02,True,236.0,241664.0,0.0181583408266305,960.0,983040.0,236.0,241664.0
NOG-ZO,12,0.018,True,240.0,245760.0,0.0152115942910313,960.0,983040.0,240.0,245760.0
NOG-ZO,12,0.016,True,240.0,245760.0,0.0152115942910313,960.0,983040.0,240.0,245760.0
NOG-ZO,12,0.015,True,244.0,249856.0,0.0136038456112146,960.0,983040.0,244.0,249856.0
NOG-ZO,12,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,12,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.2,True,100.0,102400.0,0.198595717549324,960.0,983040.0,100.0,102400.0
NOG-ZO,13,0.18,True,120.0,122880.0,0.177728846669197,960.0,983040.0,120.0,122880.0
NOG-ZO,13,0.16,True,136.0,139264.0,0.1590170413255691,960.0,983040.0,136.0,139264.0
NOG-ZO,13,0.14,True,152.0,155648.0,0.1376402378082275,960.0,983040.0,152.0,155648.0
NOG-ZO,13,0.12,True,168.0,172032.0,0.1153967306017875,960.0,983040.0,168.0,172032.0
NOG-ZO,13,0.1,True,180.0,184320.0,0.0984585955739021,960.0,983040.0,180.0,184320.0
NOG-ZO,13,0.09,True,188.0,192512.0,0.0864755660295486,960.0,983040.0,188.0,192512.0
NOG-ZO,13,0.08,True,196.0,200704.0,0.0753922089934349,960.0,983040.0,196.0,200704.0
NOG-ZO,13,0.07,True,200.0,204800.0,0.0694231688976287,960.0,983040.0,200.0,204800.0
NOG-ZO,13,0.06,True,208.0,212992.0,0.0576199740171432,960.0,983040.0,208.0,212992.0
NOG-ZO,13,0.05,True,216.0,221184.0,0.0466715693473815,960.0,983040.0,216.0,221184.0
NOG-ZO,13,0.04,True,224.0,229376.0,0.036350280046463,960.0,983040.0,224.0,229376.0
NOG-ZO,13,0.03,True,232.0,237568.0,0.0259758085012435,960.0,983040.0,232.0,237568.0
NOG-ZO,13,0.025,True,236.0,241664.0,0.0219532307237386,960.0,983040.0,236.0,241664.0
NOG-ZO,13,0.02,True,240.0,245760.0,0.0182904936373233,960.0,983040.0,240.0,245760.0
NOG-ZO,13,0.018,True,244.0,249856.0,0.015332793816924,960.0,983040.0,244.0,249856.0
NOG-ZO,13,0.016,True,244.0,249856.0,0.015332793816924,960.0,983040.0,244.0,249856.0
NOG-ZO,13,0.015,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,13,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.2,True,104.0,106496.0,0.1980133205652237,960.0,983040.0,104.0,106496.0
NOG-ZO,14,0.18,True,120.0,122880.0,0.1799795925617218,960.0,983040.0,120.0,122880.0
NOG-ZO,14,0.16,True,140.0,143360.0,0.1544585675001144,960.0,983040.0,140.0,143360.0
NOG-ZO,14,0.14,True,152.0,155648.0,0.1380612999200821,960.0,983040.0,152.0,155648.0
NOG-ZO,14,0.12,True,168.0,172032.0,0.114791452884674,960.0,983040.0,168.0,172032.0
NOG-ZO,14,0.1,True,180.0,184320.0,0.0964599177241325,960.0,983040.0,180.0,184320.0
NOG-ZO,14,0.09,True,184.0,188416.0,0.0898550152778625,960.0,983040.0,184.0,188416.0
NOG-ZO,14,0.08,True,192.0,196608.0,0.0779306292533874,960.0,983040.0,192.0,196608.0
NOG-ZO,14,0.07,True,200.0,204800.0,0.0661773979663848,960.0,983040.0,200.0,204800.0
NOG-ZO,14,0.06,True,208.0,212992.0,0.0540875531733036,960.0,983040.0,208.0,212992.0
NOG-ZO,14,0.05,True,212.0,217088.0,0.0488375909626483,960.0,983040.0,212.0,217088.0
NOG-ZO,14,0.04,True,220.0,225280.0,0.0367100872099399,960.0,983040.0,220.0,225280.0
NOG-ZO,14,0.03,True,228.0,233472.0,0.0267906133085489,960.0,983040.0,228.0,233472.0
NOG-ZO,14,0.025,True,232.0,237568.0,0.0223744176328182,960.0,983040.0,232.0,237568.0
NOG-ZO,14,0.02,True,236.0,241664.0,0.0181391835212707,960.0,983040.0,236.0,241664.0
NOG-ZO,14,0.018,True,240.0,245760.0,0.0163768623024225,960.0,983040.0,240.0,245760.0
NOG-ZO,14,0.016,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.015,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,14,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.2,True,104.0,106496.0,0.1965377479791641,960.0,983040.0,104.0,106496.0
NOG-ZO,15,0.18,True,120.0,122880.0,0.1792168319225311,960.0,983040.0,120.0,122880.0
NOG-ZO,15,0.16,True,140.0,143360.0,0.1550267785787582,960.0,983040.0,140.0,143360.0
NOG-ZO,15,0.14,True,152.0,155648.0,0.1392867267131805,960.0,983040.0,152.0,155648.0
NOG-ZO,15,0.12,True,168.0,172032.0,0.1168037503957748,960.0,983040.0,168.0,172032.0
NOG-ZO,15,0.1,True,180.0,184320.0,0.0997398644685745,960.0,983040.0,180.0,184320.0
NOG-ZO,15,0.09,True,188.0,192512.0,0.0884140208363533,960.0,983040.0,188.0,192512.0
NOG-ZO,15,0.08,True,196.0,200704.0,0.0763783529400825,960.0,983040.0,196.0,200704.0
NOG-ZO,15,0.07,True,204.0,208896.0,0.0650908127427101,960.0,983040.0,204.0,208896.0
NOG-ZO,15,0.06,True,208.0,212992.0,0.0589138902723789,960.0,983040.0,208.0,212992.0
NOG-ZO,15,0.05,True,216.0,221184.0,0.0478105582296848,960.0,983040.0,216.0,221184.0
NOG-ZO,15,0.04,True,224.0,229376.0,0.0362598374485969,960.0,983040.0,224.0,229376.0
NOG-ZO,15,0.03,True,232.0,237568.0,0.0260650180280208,960.0,983040.0,232.0,237568.0
NOG-ZO,15,0.025,True,236.0,241664.0,0.0217265188694,960.0,983040.0,236.0,241664.0
NOG-ZO,15,0.02,True,240.0,245760.0,0.0174480844289064,960.0,983040.0,240.0,245760.0
NOG-ZO,15,0.018,True,240.0,245760.0,0.0174480844289064,960.0,983040.0,240.0,245760.0
NOG-ZO,15,0.016,True,244.0,249856.0,0.0146319027990102,960.0,983040.0,244.0,249856.0
NOG-ZO,15,0.015,True,244.0,249856.0,0.0146319027990102,960.0,983040.0,244.0,249856.0
NOG-ZO,15,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,15,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.2,True,104.0,106496.0,0.1960608214139938,960.0,983040.0,104.0,106496.0
NOG-ZO,16,0.18,True,120.0,122880.0,0.1782932877540588,960.0,983040.0,120.0,122880.0
NOG-ZO,16,0.16,True,136.0,139264.0,0.1578094214200973,960.0,983040.0,136.0,139264.0
NOG-ZO,16,0.14,True,152.0,155648.0,0.1361672431230545,960.0,983040.0,152.0,155648.0
NOG-ZO,16,0.12,True,168.0,172032.0,0.1143262833356857,960.0,983040.0,168.0,172032.0
NOG-ZO,16,0.1,True,180.0,184320.0,0.0969232693314552,960.0,983040.0,180.0,184320.0
NOG-ZO,16,0.09,True,188.0,192512.0,0.0842546373605728,960.0,983040.0,188.0,192512.0
NOG-ZO,16,0.08,True,192.0,196608.0,0.078429602086544,960.0,983040.0,192.0,196608.0
NOG-ZO,16,0.07,True,200.0,204800.0,0.0666056424379348,960.0,983040.0,200.0,204800.0
NOG-ZO,16,0.06,True,208.0,212992.0,0.0544655472040176,960.0,983040.0,208.0,212992.0
NOG-ZO,16,0.05,True,212.0,217088.0,0.0487891510128974,960.0,983040.0,212.0,217088.0
NOG-ZO,16,0.04,True,220.0,225280.0,0.0371282286942005,960.0,983040.0,220.0,225280.0
NOG-ZO,16,0.03,True,228.0,233472.0,0.0269119832664728,960.0,983040.0,228.0,233472.0
NOG-ZO,16,0.025,True,232.0,237568.0,0.0224384404718875,960.0,983040.0,232.0,237568.0
NOG-ZO,16,0.02,True,236.0,241664.0,0.018120776861906,960.0,983040.0,236.0,241664.0
NOG-ZO,16,0.018,True,240.0,245760.0,0.0150982532650232,960.0,983040.0,240.0,245760.0
NOG-ZO,16,0.016,True,240.0,245760.0,0.0150982532650232,960.0,983040.0,240.0,245760.0
NOG-ZO,16,0.015,True,244.0,249856.0,0.0138391572982072,960.0,983040.0,244.0,249856.0
NOG-ZO,16,0.014,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.013,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.012,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.0115,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.011,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.01075,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.0105,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.01025,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.01,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.0095,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.009,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.008,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.007,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.006,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.005,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.004,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.003,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,16,0.002,False,,,,960.0,983040.0,960.0,983040.0
NOG-ZO,17,0.2,True,104.0,106496.0,0.1960810273885727,960.0,983040.0,104.0,106496.0
NOG-ZO,17,0.18,True,120.0,122880.0,0.177997425198555,960.0,983040.0,120.0,122880.0
NOG-ZO,17,0.16,True,136.0,139264.0,0.1593954563140869,960.0,983040.0,136.0,139264.0
NOG-ZO,17,0.14,True,152.0,155648.0,0.1374561637639999,960.0,983040.0,152.0,155648.0
