formal_config_id,method,formal_seed,worker_count,parameters,iteration,depth,total_work,per_worker_work,eval_work,training_time,communication_time,evaluation_time,objective,stat_proxy
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",348,348,2784,348,65536,10.879379257559776,1.011655569076538,0.35075923800468445,0.726898729801178,0.009307250380516052
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",396,396,3168,396,73728,12.40673941373825,1.145964652299881,0.40013840794563293,0.7269178032875061,0.009222295135259628
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",444,444,3552,444,81920,13.96830004453659,1.2682439982891083,0.4438220262527466,0.7269338369369507,0.00910981371998787
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",492,492,3936,492,90112,15.642648875713348,1.4078246504068375,0.4886515289545059,0.7269493341445923,0.009189148433506489
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",540,540,4320,540,98304,17.24378204345703,1.5561849921941757,0.5293008983135223,0.7269349694252014,0.009052830748260021
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",588,588,4704,588,106496,18.861120715737343,1.7021731734275818,0.5776095390319824,0.7269287109375,0.009007032960653305
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",636,636,5088,636,114688,20.426010355353355,1.8705487549304962,0.6269836723804474,0.7269197702407837,0.008728708140552044
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",684,684,5472,684,122880,21.932127758860588,1.9990342259407043,0.6835060566663742,0.7269522547721863,0.008768505416810513
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",732,732,5856,732,131072,23.5087693631649,2.146217554807663,0.7332108467817307,0.7269496321678162,0.008823585696518421
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",780,780,6240,780,139264,25.13252966105938,2.3120893090963364,0.783941775560379,0.7269432544708252,0.008993938565254211
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",828,828,6624,828,147456,26.668177634477615,2.461171731352806,0.8254241347312927,0.7269449830055237,0.00904874037951231
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",876,876,7008,876,155648,28.35487973690033,2.5936455577611923,0.8746046423912048,0.7269503474235535,0.009067717008292675
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",924,924,7392,924,163840,29.894938364624977,2.739800304174423,0.917908251285553,0.7269997596740723,0.009405880235135555
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",972,972,7776,972,172032,31.57778537273407,2.8937515914440155,0.9617090225219727,0.7270011901855469,0.009234783239662647
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1020,1020,8160,1020,180224,33.28613339364529,3.0482891499996185,1.0057883858680725,0.7269954085350037,0.009256090968847275
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1068,1068,8544,1068,188416,35.00917826592922,3.188100188970566,1.0473857820034027,0.7270177602767944,0.009426447562873363
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1116,1116,8928,1116,196608,36.58938093483448,3.3156262636184692,1.094914585351944,0.7270179390907288,0.009379367344081402
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1164,1164,9312,1164,204800,38.287216410040855,3.4705520570278168,1.14429272711277,0.7270125150680542,0.009303544647991657
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1212,1212,9696,1212,212992,39.80326144397259,3.600437566637993,1.1894395649433136,0.7270281910896301,0.009390519000589848
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1260,1260,10080,1260,221184,41.515381172299385,3.750661686062813,1.2303102165460587,0.7270374298095703,0.009440265595912933
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1308,1308,10464,1308,229376,43.176643177866936,3.8838892579078674,1.2736700922250748,0.7270524501800537,0.009371832013130188
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1356,1356,10848,1356,237568,44.86026208102703,4.024544566869736,1.316002905368805,0.7270390391349792,0.009440138004720211
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1404,1404,11232,1404,245760,46.4786566644907,4.15175923705101,1.3589165806770325,0.7270249128341675,0.009228645823895931
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1452,1452,11616,1452,253952,48.149975419044495,4.279544487595558,1.4028038084506989,0.7269806265830994,0.009041815996170044
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1500,1500,12000,1500,262144,49.820116087794304,4.414378240704536,1.4501145780086517,0.7269566059112549,0.008950900286436081
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1548,1548,12384,1548,270336,51.3765599578619,4.559953361749649,1.4930594712495804,0.7269763350486755,0.008769609034061432
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1596,1596,12768,1596,278528,52.934549152851105,4.7011678814888,1.5415208637714386,0.7269883751869202,0.008725037798285484
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1644,1644,13152,1644,286720,54.51426804065704,4.8295398354530334,1.589341178536415,0.7269729375839233,0.008717123419046402
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1692,1692,13536,1692,294912,56.13245913386345,4.962978839874268,1.6374681293964386,0.726956307888031,0.00849124789237976
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1740,1740,13920,1740,303104,57.784025236964226,5.098515823483467,1.679315134882927,0.7269534468650818,0.008419014513492584
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1788,1788,14304,1788,311296,59.322928577661514,5.220887243747711,1.729406625032425,0.7269465923309326,0.008330830372869968
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1836,1836,14688,1836,319488,60.89760737121105,5.35563400387764,1.7765432745218277,0.7269530892372131,0.008319065906107426
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1884,1884,15072,1884,327680,62.46054103970528,5.504132196307182,1.823711797595024,0.7269353270530701,0.008270579390227795
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,2,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,1920,15360,1920,335872,63.65329073369503,5.60058119893074,1.8742608726024628,0.7269284725189209,0.00823715515434742
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",12,12,96,12,8192,0.6133979856967926,0.06901721656322479,0.04161682724952698,0.7232740521430969,0.010560404509305954
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",60,60,480,60,16384,2.1555230617523193,0.20699214935302734,0.08850085735321045,0.7234024405479431,0.010617838241159916
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",108,108,864,108,24576,3.8472563922405243,0.337498739361763,0.13234111666679382,0.7233942151069641,0.010221409611403942
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",156,156,1248,156,32768,5.440572157502174,0.4739479720592499,0.17983195185661316,0.7234089970588684,0.009896690957248211
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",204,204,1632,204,40960,7.038251951336861,0.6077993810176849,0.2236143946647644,0.7233890891075134,0.009752348996698856
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",252,252,2016,252,49152,8.974914267659187,0.7421471923589706,0.2699826508760452,0.7233840227127075,0.009496794082224369
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",300,300,2400,300,57344,10.548473253846169,0.8807561546564102,0.3185439854860306,0.7233829498291016,0.009449361823499203
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",348,348,2784,348,65536,12.246325984597206,1.059913992881775,0.36938226222991943,0.7233755588531494,0.009283925406634808
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",396,396,3168,396,73728,13.914621710777283,1.1987746804952621,0.41697172820568085,0.7233549952507019,0.008939679712057114
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",444,444,3552,444,81920,15.68757839500904,1.3358350843191147,0.4585709720849991,0.7233357429504395,0.008669381029903889
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",492,492,3936,492,90112,17.212797611951828,1.4762236177921295,0.5045337080955505,0.7233238816261292,0.008539733476936817
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",540,540,4320,540,98304,19.309189587831497,1.6102298945188522,0.551722913980484,0.723323404788971,0.00874180719256401
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",588,588,4704,588,106496,20.969519332051277,1.7510947734117508,0.5981762558221817,0.7233399152755737,0.008887970820069313
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",636,636,5088,636,114688,22.62232382595539,1.8732919543981552,0.6438111662864685,0.7233477830886841,0.008817249909043312
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",684,684,5472,684,122880,24.194183468818665,2.003093257546425,0.688475951552391,0.7233613133430481,0.00890682078897953
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",732,732,5856,732,131072,25.839156210422516,2.1406781375408173,0.7292162030935287,0.7233633995056152,0.008912625722587109
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",780,780,6240,780,139264,27.455659434199333,2.2674176543951035,0.7826226502656937,0.7233545184135437,0.008764880709350109
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",828,828,6624,828,147456,29.037511453032494,2.3924696147441864,0.8267228603363037,0.7233561277389526,0.0086338697001338
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",876,876,7008,876,155648,30.564770385622978,2.5158794820308685,0.8789215385913849,0.7233625650405884,0.008813188411295414
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",924,924,7392,924,163840,32.2153792232275,2.655330941081047,0.9237136989831924,0.7233709096908569,0.008713687770068645
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",972,972,7776,972,172032,33.94598360359669,2.8060287684202194,0.9713735729455948,0.7233648300170898,0.008667469955980778
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1020,1020,8160,1020,180224,35.545436546206474,2.963050276041031,1.0180771350860596,0.7233748435974121,0.00863649882376194
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1068,1068,8544,1068,188416,37.232591941952705,3.088906168937683,1.0621746331453323,0.7233911156654358,0.008781037293374538
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1116,1116,8928,1116,196608,38.80409073829651,3.2228223234415054,1.1073580980300903,0.7233833074569702,0.008514667861163616
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1164,1164,9312,1164,204800,40.473975747823715,3.3524986505508423,1.153036192059517,0.7234021425247192,0.008528174832463264
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1212,1212,9696,1212,212992,42.14200842380524,3.501805454492569,1.1935748159885406,0.7233945727348328,0.00836965348571539
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1260,1260,10080,1260,221184,43.73872888088226,3.6475038826465607,1.2379246056079865,0.7233826518058777,0.00823485478758812
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1308,1308,10464,1308,229376,45.324832648038864,3.783779948949814,1.2841759324073792,0.7234199047088623,0.00827854871749878
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1356,1356,10848,1356,237568,46.86605590581894,3.915559709072113,1.3237713426351547,0.7234207987785339,0.008452133275568485
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1404,1404,11232,1404,245760,48.520544946193695,4.05035762488842,1.3774911314249039,0.723430871963501,0.008447605185210705
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1452,1452,11616,1452,253952,50.14347869157791,4.177521228790283,1.4190186560153961,0.7234198451042175,0.008370889350771904
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1500,1500,12000,1500,262144,51.71690237522125,4.303462907671928,1.4775360375642776,0.7234045267105103,0.008347046561539173
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1548,1548,12384,1548,270336,53.23671418428421,4.439845338463783,1.524496629834175,0.7233859896659851,0.00820351392030716
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1596,1596,12768,1596,278528,54.78556773066521,4.567726418375969,1.5697583705186844,0.7233679294586182,0.008196523413062096
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1644,1644,13152,1644,286720,56.330835446715355,4.69532273709774,1.6136470437049866,0.7233641743659973,0.008323593065142632
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1692,1692,13536,1692,294912,57.9017091691494,4.835443869233131,1.6617217361927032,0.7233531475067139,0.00823068618774414
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1740,1740,13920,1740,303104,59.45242948830128,4.978031292557716,1.7026517242193222,0.723357617855072,0.00807612668722868
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1788,1788,14304,1788,311296,61.02257552742958,5.109440594911575,1.7459910809993744,0.7233867049217224,0.008340681903064251
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1836,1836,14688,1836,319488,62.730308413505554,5.249106392264366,1.7873253971338272,0.7233678102493286,0.008338447660207748
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1884,1884,15072,1884,327680,64.35190023481846,5.381185173988342,1.83510123193264,0.7233355641365051,0.008077600039541721
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0__rounds-1920__frozen-f1b9b7cb1027,ME-DOL-FO,3,8,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",1920,1920,15360,1920,335872,65.54083132743835,5.4800994992256165,1.8765929639339447,0.7233180403709412,0.007863235659897327
