dataset,candidate_id,candidate_parameters,log_epsilon_score,log_epsilon_score_std,epsilon_25_mean,epsilon_50_mean,epsilon_75_mean,epsilon_100_mean,epsilon_100_std,final_depth_mean,final_work_mean,seed_count,rank
a9a,NOG-ZO__M-4__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,86
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,87
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em06__smooth_B-4,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,88
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,89
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0009__smooth_B-2,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,90
a9a,NOG-ZO__M-4__data_B_total-256__eta-3em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,91
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,92
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em06__smooth_B-2,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,93
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0003__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,94
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0009__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,95
a9a,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,96
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em05__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,97
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em06__smooth_B-8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,958.0,980992.0,5,98
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,99
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,100
a9a,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,101
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,102
a9a,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,103
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,104
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,105
a9a,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,106
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,107
a9a,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,108
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,109
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,110
a9a,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,111
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,112
a9a,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,113
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,114
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,115
a9a,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,116
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,117
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,118
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,119
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,120
a9a,NOG-ZO__M-2__data_B_total-256__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,121
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,122
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em06__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,123
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,124
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0009__smooth_B-8,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,125
a9a,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,126
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,127
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em06__smooth_B-8,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 8}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,960.0,983040.0,5,128
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,129
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0009__smooth_B-2,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,130
a9a,NOG-ZO__M-4__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,131
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,132
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em06__smooth_B-2,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,133
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,134
a9a,NOG-ZO__M-4__data_B_total-256__eta-0p0009__smooth_B-1,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,135
a9a,NOG-ZO__M-4__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,136
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,137
a9a,NOG-ZO__M-4__data_B_total-256__eta-9em06__smooth_B-1,"{""M"": 4, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,138
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,139
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0009__smooth_B-4,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,140
a9a,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,141
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em05__smooth_B-4,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,142
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em06__smooth_B-4,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1918.0,982016.0,5,143
a9a,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,144
a9a,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,145
a9a,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,146
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,147
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,148
a9a,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,149
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,150
a9a,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,151
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,152
a9a,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,153
a9a,NOG-ZO__M-2__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,154
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,155
a9a,NOG-ZO__M-2__data_B_total-256__eta-9em06__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,156
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,157
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0009__smooth_B-4,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,158
a9a,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,159
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,160
a9a,NOG-ZO__M-2__data_B_total-64__eta-9em06__smooth_B-4,"{""M"": 2, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 4}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,1920.0,983040.0,5,161
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,162
a9a,NOG-ZO__M-4__data_B_total-128__eta-0p0009__smooth_B-1,"{""M"": 4, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,163
a9a,NOG-ZO__M-4__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,164
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,165
a9a,NOG-ZO__M-4__data_B_total-128__eta-9em06__smooth_B-1,"{""M"": 4, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,166
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,167
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0009__smooth_B-2,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,168
a9a,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,169
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em05__smooth_B-2,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,170
