candidate_id,method,epsilon,num_seeds,hit_count,hit_rate,full_hit,median_final_stat_proxy,parameters,median_depth,median_total_work,median_per_worker_work,median_training_time,pareto_frontier,selected,selection_status
NOG-FO__M-12__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.008050444535911083,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",206,26368,3296,31.032675087451935,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,3,2,0.6666666666666666,False,0.008050444535911083,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",326.0,41728.0,5216.0,43.975983172655106,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007706190459430218,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",14,1792,224,1.1897589564323425,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007706190459430218,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",62,7936,992,3.8609469532966614,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007706190459430218,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",62,7936,992,4.308072105050087,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007706190459430218,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",110,14080,1760,10.76615659892559,True,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.007706190459430218,"{""M"": 12, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",206,26368,3296,18.754676952958107,True,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.00766866747289896,"{""M"": 12, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",14,1792,224,2.5733915716409683,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.00766866747289896,"{""M"": 12, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",62,7936,992,4.444685086607933,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.00766866747289896,"{""M"": 12, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",62,7936,992,8.131867691874504,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.00766866747289896,"{""M"": 12, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",158,20224,2528,22.13891850411892,False,False,full-hit
NOG-FO__M-12__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.00766866747289896,"{""M"": 12, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",302,38656,4832,33.8288349956274,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.008558463305234909,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",18,2304,288,0.9200235307216644,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.008558463305234909,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",18,2304,288,0.9485544860363007,True,True,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.008558463305234909,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",114,14592,1824,5.494952514767647,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,3,1,0.3333333333333333,False,0.008558463305234909,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",354,45312,5664,12.99414636194706,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,3,0,0.0,False,0.008558463305234909,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007644681725651026,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",18,2304,288,1.2134813368320465,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007644681725651026,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",18,2304,288,2.147036850452423,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007644681725651026,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",66,8448,1056,3.4474454075098038,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007644681725651026,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",114,14592,1824,7.852985754609108,True,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.007644681725651026,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",210,26880,3360,12.422230795025826,True,True,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007528334856033325,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",18,2304,288,1.3136975914239883,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007528334856033325,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",66,8448,1056,3.377430036664009,False,False,full-hit
