candidate_id,method,epsilon,formal_seed,hit,censored,first_hit_iteration,first_hit_depth,first_hit_total_work,first_hit_per_worker_work,first_hit_training_time,first_hit_stat_proxy,final_iteration,final_depth,final_total_work,final_stat_proxy,parameters
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-1,NOG-FO,0.0075,102,False,True,,,,,,,960,962,61568,0.008122613653540611,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 1}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,100,True,False,8,10,1280,160,2.9666660130023956,0.009917560033500195,960,962,123136,0.007277028169482946,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,101,True,False,8,10,1280,160,2.0113057643175125,0.010325252078473568,960,962,123136,0.008141232654452324,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,102,True,False,8,10,1280,160,0.9216723591089249,0.010123011656105518,960,962,123136,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,100,True,False,8,10,1280,160,2.9666660130023956,0.009917560033500195,960,962,123136,0.007277028169482946,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,101,True,False,56,58,7424,928,7.592347949743271,0.008853643201291561,960,962,123136,0.008141232654452324,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,102,True,False,56,58,7424,928,4.417646825313568,0.008338798768818378,960,962,123136,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,100,True,False,56,58,7424,928,29.858537018299103,0.008470878936350346,960,962,123136,0.007277028169482946,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,101,True,False,56,58,7424,928,7.592347949743271,0.008853643201291561,960,962,123136,0.008141232654452324,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,102,True,False,56,58,7424,928,4.417646825313568,0.008338798768818378,960,962,123136,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,100,True,False,104,106,13568,1696,44.64182595908642,0.007932542823255062,960,962,123136,0.007277028169482946,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,101,True,False,200,202,25856,3232,18.55462971329689,0.007996193133294582,960,962,123136,0.008141232654452324,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,102,True,False,104,106,13568,1696,6.6429881900548935,0.007410330232232809,960,962,123136,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,100,True,False,200,202,25856,3232,63.24214978516102,0.007116141729056835,960,962,123136,0.007277028169482946,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,101,True,False,392,394,50432,6304,33.30201707780361,0.007460311520844698,960,962,123136,0.008141232654452324,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,102,True,False,104,106,13568,1696,6.6429881900548935,0.007410330232232809,960,962,123136,0.0075655714608728886,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.011,100,True,False,8,10,2560,320,0.7854764312505722,0.009639360941946507,960,962,246272,0.007037960924208164,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.011,101,True,False,8,10,2560,320,0.7573875039815903,0.010186528787016869,960,962,246272,0.007483971770852804,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.011,102,True,False,8,10,2560,320,0.5424277186393738,0.010064373724162579,960,962,246272,0.007717471569776535,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.01,100,True,False,8,10,2560,320,0.7854764312505722,0.009639360941946507,960,962,246272,0.007037960924208164,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.01,101,True,False,56,58,14848,1856,3.474849298596382,0.00799446552991867,960,962,246272,0.007483971770852804,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.01,102,True,False,56,58,14848,1856,2.1096125692129135,0.008046986535191536,960,962,246272,0.007717471569776535,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-8__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.009,100,True,False,56,58,14848,1856,4.088999941945076,0.007597962860018015,960,962,246272,0.007037960924208164,"{""M"": 8, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
