dataset,method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,hit_epsilon,capped_depth,capped_work,stage
a9a,current_NOG-opt,725,0.01,False,,,0.02407420427,7680,983040,formal
a9a,current_NOG-opt,725,0.009,False,,,0.02407420427,7680,983040,formal
a9a,current_NOG-opt,725,0.008,False,,,0.02407420427,7680,983040,formal
a9a,current_NOG-opt,725,0.005,False,,,0.02407420427,7680,983040,formal
a9a,current_NOG-opt,726,0.05,True,1923,246144,0.04598460719,7680,983040,formal
a9a,current_NOG-opt,726,0.03,True,2787,356736,0.02845712751,7680,983040,formal
a9a,current_NOG-opt,726,0.02,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,726,0.015,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,726,0.01,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,726,0.009,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,726,0.008,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,726,0.005,False,,,0.02154208161,7680,983040,formal
a9a,current_NOG-opt,727,0.05,True,1923,246144,0.04895843938,7680,983040,formal
a9a,current_NOG-opt,727,0.03,True,2787,356736,0.02990514971,7680,983040,formal
a9a,current_NOG-opt,727,0.02,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,727,0.015,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,727,0.01,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,727,0.009,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,727,0.008,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,727,0.005,False,,,0.0246787183,7680,983040,formal
a9a,current_NOG-opt,728,0.05,True,2211,283008,0.04452427849,7680,983040,formal
a9a,current_NOG-opt,728,0.03,True,3267,418176,0.02907725051,7680,983040,formal
a9a,current_NOG-opt,728,0.02,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,728,0.015,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,728,0.01,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,728,0.009,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,728,0.008,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,728,0.005,False,,,0.02872060426,7680,983040,formal
a9a,current_NOG-opt,729,0.05,True,1923,246144,0.04763257876,7680,983040,formal
a9a,current_NOG-opt,729,0.03,True,3075,393600,0.02824308723,7680,983040,formal
a9a,current_NOG-opt,729,0.02,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,729,0.015,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,729,0.01,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,729,0.009,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,729,0.008,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,729,0.005,False,,,0.02493039332,7680,983040,formal
a9a,current_NOG-opt,730,0.05,True,2211,283008,0.0405392237,7680,983040,formal
a9a,current_NOG-opt,730,0.03,True,2979,381312,0.02955081686,7680,983040,formal
a9a,current_NOG-opt,730,0.02,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,730,0.015,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,730,0.01,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,730,0.009,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,730,0.008,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,730,0.005,False,,,0.02524711005,7680,983040,formal
a9a,current_NOG-opt,731,0.05,True,1923,246144,0.04790943116,7680,983040,formal
a9a,current_NOG-opt,731,0.03,True,2883,369024,0.02990526706,7680,983040,formal
a9a,current_NOG-opt,731,0.02,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,731,0.015,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,731,0.01,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,731,0.009,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,731,0.008,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,731,0.005,False,,,0.02370264567,7680,983040,formal
a9a,current_NOG-opt,732,0.05,True,2211,283008,0.04190508276,7680,983040,formal
a9a,current_NOG-opt,732,0.03,True,3171,405888,0.02635258436,7680,983040,formal
a9a,current_NOG-opt,732,0.02,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,732,0.015,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,732,0.01,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,732,0.009,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,732,0.008,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,732,0.005,False,,,0.0290790312,7680,983040,formal
a9a,current_NOG-opt,733,0.05,True,2115,270720,0.04669732228,7680,983040,formal
a9a,current_NOG-opt,733,0.03,True,3459,442752,0.0294407364,7680,983040,formal
a9a,current_NOG-opt,733,0.02,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,733,0.015,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,733,0.01,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,733,0.009,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,733,0.008,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,733,0.005,False,,,0.02506168559,7680,983040,formal
a9a,current_NOG-opt,734,0.05,True,1923,246144,0.04631075263,7680,983040,formal
a9a,current_NOG-opt,734,0.03,True,2787,356736,0.02976885065,7680,983040,formal
a9a,current_NOG-opt,734,0.02,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,734,0.015,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,734,0.01,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,734,0.009,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,734,0.008,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,734,0.005,False,,,0.02437869087,7680,983040,formal
a9a,current_NOG-opt,735,0.05,True,2211,283008,0.0440761447,7680,983040,formal
a9a,current_NOG-opt,735,0.03,True,2691,344448,0.02964072675,7680,983040,formal
a9a,current_NOG-opt,735,0.02,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,735,0.015,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,735,0.01,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,735,0.009,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,735,0.008,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,735,0.005,False,,,0.03058070689,7680,983040,formal
a9a,current_NOG-opt,736,0.05,True,2211,283008,0.04516315088,7680,983040,formal
a9a,current_NOG-opt,736,0.03,True,3363,430464,0.02915179357,7680,983040,formal
a9a,current_NOG-opt,736,0.02,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,736,0.015,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,736,0.01,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,736,0.009,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,736,0.008,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,736,0.005,False,,,0.02697190456,7680,983040,formal
a9a,current_NOG-opt,737,0.05,True,2115,270720,0.04659929127,7680,983040,formal
a9a,current_NOG-opt,737,0.03,True,2787,356736,0.02925785445,7680,983040,formal
a9a,current_NOG-opt,737,0.02,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,737,0.015,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,737,0.01,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,737,0.009,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,737,0.008,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,737,0.005,False,,,0.0234206561,7680,983040,formal
a9a,current_NOG-opt,738,0.05,True,2115,270720,0.04786457121,7680,983040,formal
a9a,current_NOG-opt,738,0.03,True,2979,381312,0.02842074074,7680,983040,formal
a9a,current_NOG-opt,738,0.02,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,738,0.015,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,738,0.01,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,738,0.009,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,738,0.008,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,738,0.005,False,,,0.02249920741,7680,983040,formal
a9a,current_NOG-opt,739,0.05,True,2115,270720,0.04919049889,7680,983040,formal
a9a,current_NOG-opt,739,0.03,True,2979,381312,0.02942295931,7680,983040,formal
a9a,current_NOG-opt,739,0.02,False,,,0.02458239906,7680,983040,formal
a9a,current_NOG-opt,739,0.015,False,,,0.02458239906,7680,983040,formal
a9a,current_NOG-opt,739,0.01,False,,,0.02458239906,7680,983040,formal
a9a,current_NOG-opt,739,0.009,False,,,0.02458239906,7680,983040,formal
a9a,current_NOG-opt,739,0.008,False,,,0.02458239906,7680,983040,formal
a9a,current_NOG-opt,739,0.005,False,,,0.02458239906,7680,983040,formal
a9a,latest_NOG-ZO,0,0.05,True,2115,270720,0.04681878164,7680,983040,formal
a9a,latest_NOG-ZO,0,0.03,True,2883,369024,0.02972752415,7680,983040,formal
a9a,latest_NOG-ZO,0,0.02,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,0,0.015,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,0,0.01,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,0,0.009,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,0,0.008,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,0,0.005,False,,,0.0242565833,7680,983040,formal
a9a,latest_NOG-ZO,1,0.05,True,2211,283008,0.04543452337,7680,983040,formal
a9a,latest_NOG-ZO,1,0.03,True,3075,393600,0.02938368544,7680,983040,formal
a9a,latest_NOG-ZO,1,0.02,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,1,0.015,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,1,0.01,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,1,0.009,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,1,0.008,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,1,0.005,False,,,0.02407882921,7680,983040,formal
a9a,latest_NOG-ZO,2,0.05,True,2115,270720,0.04668477178,7680,983040,formal
a9a,latest_NOG-ZO,2,0.03,True,2883,369024,0.02955872193,7680,983040,formal
a9a,latest_NOG-ZO,2,0.02,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,2,0.015,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,2,0.01,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,2,0.009,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,2,0.008,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,2,0.005,False,,,0.02366991155,7680,983040,formal
a9a,latest_NOG-ZO,3,0.05,True,2115,270720,0.04657822102,7680,983040,formal
a9a,latest_NOG-ZO,3,0.03,True,3075,393600,0.02951586433,7680,983040,formal
a9a,latest_NOG-ZO,3,0.02,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,3,0.015,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,3,0.01,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,3,0.009,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,3,0.008,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,3,0.005,False,,,0.02700356208,7680,983040,formal
a9a,latest_NOG-ZO,4,0.05,True,2115,270720,0.04861259833,7680,983040,formal
a9a,latest_NOG-ZO,4,0.03,True,3075,393600,0.0295124799,7680,983040,formal
a9a,latest_NOG-ZO,4,0.02,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,4,0.015,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,4,0.01,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,4,0.009,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,4,0.008,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,4,0.005,False,,,0.02396696433,7680,983040,formal
a9a,latest_NOG-ZO,5,0.05,True,1923,246144,0.04589218274,7680,983040,formal
a9a,latest_NOG-ZO,5,0.03,True,2787,356736,0.02879659832,7680,983040,formal
a9a,latest_NOG-ZO,5,0.02,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,5,0.015,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,5,0.01,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,5,0.009,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,5,0.008,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,5,0.005,False,,,0.02208918706,7680,983040,formal
a9a,latest_NOG-ZO,6,0.05,True,2115,270720,0.0498528704,7680,983040,formal
a9a,latest_NOG-ZO,6,0.03,True,2979,381312,0.02996202186,7680,983040,formal
a9a,latest_NOG-ZO,6,0.02,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,6,0.015,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,6,0.01,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,6,0.009,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,6,0.008,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,6,0.005,False,,,0.02391175367,7680,983040,formal
a9a,latest_NOG-ZO,7,0.05,True,2211,283008,0.04278463125,7680,983040,formal
a9a,latest_NOG-ZO,7,0.03,True,2979,381312,0.02987789735,7680,983040,formal
a9a,latest_NOG-ZO,7,0.02,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,7,0.015,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,7,0.01,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,7,0.009,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,7,0.008,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,7,0.005,False,,,0.02521982603,7680,983040,formal
a9a,latest_NOG-ZO,8,0.05,True,2115,270720,0.04811812937,7680,983040,formal
a9a,latest_NOG-ZO,8,0.03,True,4611,590208,0.0283791814,7680,983040,formal
a9a,latest_NOG-ZO,8,0.02,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,8,0.015,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,8,0.01,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,8,0.009,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,8,0.008,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,8,0.005,False,,,0.02631708793,7680,983040,formal
a9a,latest_NOG-ZO,9,0.05,True,2211,283008,0.03997457027,7680,983040,formal
a9a,latest_NOG-ZO,9,0.03,True,3075,393600,0.02876630798,7680,983040,formal
a9a,latest_NOG-ZO,9,0.02,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,9,0.015,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,9,0.01,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,9,0.009,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,9,0.008,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,9,0.005,False,,,0.02391107567,7680,983040,formal
a9a,latest_NOG-ZO,10,0.05,True,2115,270720,0.04823856056,7680,983040,formal
a9a,latest_NOG-ZO,10,0.03,True,2979,381312,0.02999455668,7680,983040,formal
a9a,latest_NOG-ZO,10,0.02,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,10,0.015,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,10,0.01,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,10,0.009,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,10,0.008,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,10,0.005,False,,,0.02207021974,7680,983040,formal
a9a,latest_NOG-ZO,11,0.05,True,2211,283008,0.04887966439,7680,983040,formal
a9a,latest_NOG-ZO,11,0.03,True,3363,430464,0.02993056923,7680,983040,formal
a9a,latest_NOG-ZO,11,0.02,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,11,0.015,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,11,0.01,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,11,0.009,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,11,0.008,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,11,0.005,False,,,0.02780002356,7680,983040,formal
a9a,latest_NOG-ZO,12,0.05,True,1923,246144,0.04584765807,7680,983040,formal
a9a,latest_NOG-ZO,12,0.03,True,2691,344448,0.02897150815,7680,983040,formal
a9a,latest_NOG-ZO,12,0.02,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,12,0.015,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,12,0.01,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,12,0.009,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,12,0.008,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,12,0.005,False,,,0.02227680199,7680,983040,formal
a9a,latest_NOG-ZO,13,0.05,True,2211,283008,0.04602048546,7680,983040,formal
a9a,latest_NOG-ZO,13,0.03,True,3651,467328,0.02883437276,7680,983040,formal
a9a,latest_NOG-ZO,13,0.02,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,13,0.015,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,13,0.01,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,13,0.009,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,13,0.008,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,13,0.005,False,,,0.03558504209,7680,983040,formal
a9a,latest_NOG-ZO,14,0.05,True,2211,283008,0.03771998361,7680,983040,formal
a9a,latest_NOG-ZO,14,0.03,True,3075,393600,0.0295106601,7680,983040,formal
a9a,latest_NOG-ZO,14,0.02,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,14,0.015,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,14,0.01,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,14,0.009,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,14,0.008,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,14,0.005,False,,,0.02496765926,7680,983040,formal
a9a,latest_NOG-ZO,15,0.05,True,1923,246144,0.04959922284,7680,983040,formal
a9a,latest_NOG-ZO,15,0.03,True,2883,369024,0.02946828119,7680,983040,formal
a9a,latest_NOG-ZO,15,0.02,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,15,0.015,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,15,0.01,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,15,0.009,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,15,0.008,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,15,0.005,False,,,0.02428063564,7680,983040,formal
a9a,latest_NOG-ZO,16,0.05,True,1923,246144,0.0459039472,7680,983040,formal
a9a,latest_NOG-ZO,16,0.03,True,2691,344448,0.02956992574,7680,983040,formal
a9a,latest_NOG-ZO,16,0.02,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,16,0.015,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,16,0.01,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,16,0.009,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,16,0.008,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,16,0.005,False,,,0.02334711701,7680,983040,formal
a9a,latest_NOG-ZO,17,0.05,True,2115,270720,0.04710467532,7680,983040,formal
a9a,latest_NOG-ZO,17,0.03,True,3363,430464,0.02912854217,7680,983040,formal
a9a,latest_NOG-ZO,17,0.02,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,17,0.015,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,17,0.01,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,17,0.009,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,17,0.008,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,17,0.005,False,,,0.02926672623,7680,983040,formal
a9a,latest_NOG-ZO,18,0.05,True,2115,270720,0.04546916112,7680,983040,formal
a9a,latest_NOG-ZO,18,0.03,True,3171,405888,0.02988614142,7680,983040,formal
a9a,latest_NOG-ZO,18,0.02,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,18,0.015,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,18,0.01,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,18,0.009,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,18,0.008,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,18,0.005,False,,,0.02545166388,7680,983040,formal
a9a,latest_NOG-ZO,19,0.05,True,1923,246144,0.04928997904,7680,983040,formal
a9a,latest_NOG-ZO,19,0.03,True,3075,393600,0.02897825092,7680,983040,formal
a9a,latest_NOG-ZO,19,0.02,False,,,0.02397406474,7680,983040,formal
a9a,latest_NOG-ZO,19,0.015,False,,,0.02397406474,7680,983040,formal
a9a,latest_NOG-ZO,19,0.01,False,,,0.02397406474,7680,983040,formal
a9a,latest_NOG-ZO,19,0.009,False,,,0.02397406474,7680,983040,formal
a9a,latest_NOG-ZO,19,0.008,False,,,0.02397406474,7680,983040,formal
a9a,latest_NOG-ZO,19,0.005,False,,,0.02397406474,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.05,True,3363,430464,0.03815669566,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.03,True,3459,442752,0.02169429883,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.02,True,4611,590208,0.01929026283,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.015,True,5571,713088,0.01339117624,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.01,False,,,0.01367857773,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.009,False,,,0.01367857773,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.008,False,,,0.01367857773,7680,983040,formal
ijcnn1,current_NOG-nonopt,720,0.005,False,,,0.01367857773,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.05,True,3363,430464,0.03609498218,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.03,True,3459,442752,0.02197292447,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.02,True,4803,614784,0.01968835294,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.015,True,5571,713088,0.01359753031,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.01,False,,,0.01487631351,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.009,False,,,0.01487631351,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.008,False,,,0.01487631351,7680,983040,formal
ijcnn1,current_NOG-nonopt,721,0.005,False,,,0.01487631351,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.05,True,3363,430464,0.04289098084,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.03,True,3459,442752,0.02671113051,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.02,True,3555,455040,0.01840027608,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.015,True,5667,725376,0.01402397361,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.01,False,,,0.01712314785,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.009,False,,,0.01712314785,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.008,False,,,0.01712314785,7680,983040,formal
ijcnn1,current_NOG-nonopt,722,0.005,False,,,0.01712314785,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.05,True,3363,430464,0.03364625573,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.03,True,3459,442752,0.02035475709,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.02,True,4227,541056,0.01935692877,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.015,True,5187,663936,0.01424368471,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.01,False,,,0.01308687497,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.009,False,,,0.01308687497,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.008,False,,,0.01308687497,7680,983040,formal
ijcnn1,current_NOG-nonopt,723,0.005,False,,,0.01308687497,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.05,True,3363,430464,0.03790365905,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.03,True,3459,442752,0.02246317081,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.02,True,4515,577920,0.01793055423,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.015,True,4707,602496,0.01462984271,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.01,False,,,0.01184521336,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.009,False,,,0.01184521336,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.008,False,,,0.01184521336,7680,983040,formal
ijcnn1,current_NOG-nonopt,724,0.005,False,,,0.01184521336,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.05,True,3363,430464,0.03618589416,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.03,True,3459,442752,0.02044366673,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.02,True,4419,565632,0.01898294501,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.015,True,5475,700800,0.01384604257,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.01,False,,,0.01700286381,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.009,False,,,0.01700286381,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.008,False,,,0.01700286381,7680,983040,formal
ijcnn1,current_NOG-nonopt,725,0.005,False,,,0.01700286381,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.05,True,3363,430464,0.03890834749,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.03,True,3459,442752,0.02360303327,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.02,True,3555,455040,0.016844837,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.015,True,5859,749952,0.01375687495,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.01,True,6627,848256,0.009239005856,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.009,True,6723,860544,0.008462229744,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.008,False,,,0.0172457844,7680,983040,formal
ijcnn1,current_NOG-nonopt,726,0.005,False,,,0.0172457844,7680,983040,formal
