dataset,method,iteration,depth,total_work,epsilon_mean,epsilon_ci_low,epsilon_ci_high,seed_count
ijcnn1,current_NOG-opt,5665,5667,725376,0.01440771166,0.01342821816,0.01538720517,20
ijcnn1,current_NOG-opt,5761,5763,737664,0.01441283161,0.01335568698,0.01546997623,20
ijcnn1,current_NOG-opt,5857,5859,749952,0.01448042737,0.01330111528,0.01565973947,20
ijcnn1,current_NOG-opt,5953,5955,762240,0.01432209914,0.01316160467,0.01548259361,20
ijcnn1,current_NOG-opt,6049,6051,774528,0.01413823804,0.01303197181,0.01524450426,20
ijcnn1,current_NOG-opt,6145,6147,786816,0.0139234242,0.01291862782,0.01492822059,20
ijcnn1,current_NOG-opt,6241,6243,799104,0.01377293491,0.01287259882,0.01467327099,20
ijcnn1,current_NOG-opt,6337,6339,811392,0.01385203637,0.01320251669,0.01450155606,20
ijcnn1,current_NOG-opt,6433,6435,823680,0.01403557928,0.01325727878,0.01481387978,20
ijcnn1,current_NOG-opt,6529,6531,835968,0.01409067572,0.01304741464,0.0151339368,20
ijcnn1,current_NOG-opt,6625,6627,848256,0.01443896634,0.01322270147,0.0156552312,20
ijcnn1,current_NOG-opt,6721,6723,860544,0.01470263675,0.01331951501,0.01608575849,20
ijcnn1,current_NOG-opt,6817,6819,872832,0.01450093011,0.01288605578,0.01611580445,20
ijcnn1,current_NOG-opt,6913,6915,885120,0.01419163325,0.01248777647,0.01589549004,20
ijcnn1,current_NOG-opt,7009,7011,897408,0.01376732981,0.01208447857,0.01545018106,20
ijcnn1,current_NOG-opt,7105,7107,909696,0.01336903437,0.0119628284,0.01477524034,20
ijcnn1,current_NOG-opt,7201,7203,921984,0.01297854711,0.01187669487,0.01408039936,20
ijcnn1,current_NOG-opt,7297,7299,934272,0.01268402142,0.01182011247,0.01354793037,20
ijcnn1,current_NOG-opt,7393,7395,946560,0.01261148658,0.01174384772,0.01347912543,20
ijcnn1,current_NOG-opt,7489,7491,958848,0.01265068115,0.01169983931,0.01360152298,20
ijcnn1,current_NOG-opt,7585,7587,971136,0.01288682036,0.01174062976,0.01403301096,20
ijcnn1,current_NOG-opt,7678,7680,983040,0.0131415097,0.0118407429,0.01444227651,20
ijcnn1,latest_NOG-ZO,0,0,0,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1,3,384,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,97,99,12672,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,193,195,24960,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,289,291,37248,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,385,387,49536,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,481,483,61824,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,577,579,74112,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,673,675,86400,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,769,771,98688,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,865,867,110976,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,961,963,123264,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1057,1059,135552,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1153,1155,147840,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1249,1251,160128,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1345,1347,172416,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1441,1443,184704,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1537,1539,196992,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1633,1635,209280,0.3039053664,0.3028622671,0.3049484656,20
ijcnn1,latest_NOG-ZO,1729,1731,221568,0.3038011491,0.3027414583,0.30486084,20
ijcnn1,latest_NOG-ZO,1825,1827,233856,0.2951760232,0.2938150004,0.2965370461,20
ijcnn1,latest_NOG-ZO,1921,1923,246144,0.2774962917,0.2759559888,0.2790365946,20
ijcnn1,latest_NOG-ZO,2017,2019,258432,0.2529289573,0.2511076256,0.2547502891,20
ijcnn1,latest_NOG-ZO,2113,2115,270720,0.2296190828,0.2277887073,0.2314494583,20
ijcnn1,latest_NOG-ZO,2209,2211,283008,0.2137722604,0.2123124567,0.2152320641,20
ijcnn1,latest_NOG-ZO,2305,2307,295296,0.2045959979,0.2031477039,0.206044292,20
ijcnn1,latest_NOG-ZO,2401,2403,307584,0.1968502298,0.1954388239,0.1982616357,20
ijcnn1,latest_NOG-ZO,2497,2499,319872,0.1900336213,0.1887168655,0.1913503772,20
ijcnn1,latest_NOG-ZO,2593,2595,332160,0.1818092339,0.1805569578,0.18306151,20
ijcnn1,latest_NOG-ZO,2689,2691,344448,0.1686331958,0.1671181612,0.1701482303,20
ijcnn1,latest_NOG-ZO,2785,2787,356736,0.1519904666,0.1506648293,0.1533161038,20
ijcnn1,latest_NOG-ZO,2881,2883,369024,0.1361101039,0.1349880099,0.1372321978,20
ijcnn1,latest_NOG-ZO,2977,2979,381312,0.119049146,0.1178887839,0.1202095082,20
ijcnn1,latest_NOG-ZO,3073,3075,393600,0.1004235353,0.0991509848,0.1016960859,20
ijcnn1,latest_NOG-ZO,3169,3171,405888,0.08296145126,0.08144880165,0.08447410087,20
ijcnn1,latest_NOG-ZO,3265,3267,418176,0.06424150448,0.06264421432,0.06583879465,20
ijcnn1,latest_NOG-ZO,3361,3363,430464,0.04267151076,0.04105242159,0.04429059994,20
ijcnn1,latest_NOG-ZO,3457,3459,442752,0.02578304717,0.02463497138,0.02693112296,20
ijcnn1,latest_NOG-ZO,3553,3555,455040,0.01780193546,0.01676704239,0.01883682853,20
ijcnn1,latest_NOG-ZO,3649,3651,467328,0.01985769747,0.01790239861,0.02181299633,20
ijcnn1,latest_NOG-ZO,3745,3747,479616,0.02523746891,0.02312118888,0.02735374894,20
ijcnn1,latest_NOG-ZO,3841,3843,491904,0.02796379905,0.02607741211,0.02985018599,20
ijcnn1,latest_NOG-ZO,3937,3939,504192,0.02764078202,0.02635229969,0.02892926435,20
ijcnn1,latest_NOG-ZO,4033,4035,516480,0.02604634538,0.02495976515,0.02713292562,20
ijcnn1,latest_NOG-ZO,4129,4131,528768,0.02392356107,0.02273170483,0.02511541731,20
ijcnn1,latest_NOG-ZO,4225,4227,541056,0.02215166297,0.02094911062,0.02335421532,20
ijcnn1,latest_NOG-ZO,4321,4323,553344,0.02071933709,0.01963387814,0.02180479604,20
ijcnn1,latest_NOG-ZO,4417,4419,565632,0.01962518361,0.01852551352,0.02072485371,20
ijcnn1,latest_NOG-ZO,4513,4515,577920,0.01868516058,0.01738983144,0.01998048971,20
ijcnn1,latest_NOG-ZO,4609,4611,590208,0.01836356549,0.01696185313,0.01976527784,20
ijcnn1,latest_NOG-ZO,4705,4707,602496,0.01829991052,0.01690420607,0.01969561496,20
ijcnn1,latest_NOG-ZO,4801,4803,614784,0.01829634528,0.0170370898,0.01955560075,20
ijcnn1,latest_NOG-ZO,4897,4899,627072,0.01828072998,0.01720493199,0.01935652796,20
ijcnn1,latest_NOG-ZO,4993,4995,639360,0.01830904167,0.01709717991,0.01952090343,20
ijcnn1,latest_NOG-ZO,5089,5091,651648,0.01818630002,0.01662169958,0.01975090045,20
ijcnn1,latest_NOG-ZO,5185,5187,663936,0.0184895637,0.01682939893,0.02014972847,20
ijcnn1,latest_NOG-ZO,5281,5283,676224,0.01887740204,0.01693579261,0.02081901147,20
ijcnn1,latest_NOG-ZO,5377,5379,688512,0.01820783317,0.0161087416,0.02030692474,20
ijcnn1,latest_NOG-ZO,5473,5475,700800,0.01711443756,0.01509928319,0.01912959193,20
ijcnn1,latest_NOG-ZO,5569,5571,713088,0.0158468755,0.01418658523,0.01750716577,20
ijcnn1,latest_NOG-ZO,5665,5667,725376,0.01468555941,0.01334775893,0.01602335989,20
ijcnn1,latest_NOG-ZO,5761,5763,737664,0.01431654654,0.01291441589,0.0157186772,20
ijcnn1,latest_NOG-ZO,5857,5859,749952,0.01446441174,0.01315859138,0.01577023211,20
ijcnn1,latest_NOG-ZO,5953,5955,762240,0.01476617702,0.01353290578,0.01599944826,20
ijcnn1,latest_NOG-ZO,6049,6051,774528,0.01488741785,0.0137470078,0.01602782791,20
ijcnn1,latest_NOG-ZO,6145,6147,786816,0.0147150971,0.01359689997,0.01583329423,20
ijcnn1,latest_NOG-ZO,6241,6243,799104,0.01463208138,0.01351120928,0.01575295348,20
ijcnn1,latest_NOG-ZO,6337,6339,811392,0.0146096928,0.013408652,0.01581073361,20
ijcnn1,latest_NOG-ZO,6433,6435,823680,0.01428823578,0.01296064775,0.01561582382,20
ijcnn1,latest_NOG-ZO,6529,6531,835968,0.01382157803,0.0126756089,0.01496754715,20
ijcnn1,latest_NOG-ZO,6625,6627,848256,0.0136159542,0.01261258237,0.01461932603,20
ijcnn1,latest_NOG-ZO,6721,6723,860544,0.01381706516,0.01244168009,0.01519245023,20
ijcnn1,latest_NOG-ZO,6817,6819,872832,0.01387819606,0.01248156628,0.01527482583,20
ijcnn1,latest_NOG-ZO,6913,6915,885120,0.01341458699,0.01203433499,0.01479483899,20
ijcnn1,latest_NOG-ZO,7009,7011,897408,0.01297846907,0.011662092,0.01429484613,20
ijcnn1,latest_NOG-ZO,7105,7107,909696,0.01273914143,0.01148938143,0.01398890142,20
ijcnn1,latest_NOG-ZO,7201,7203,921984,0.01255465499,0.01139120629,0.01371810369,20
ijcnn1,latest_NOG-ZO,7297,7299,934272,0.01258487143,0.01140914509,0.01376059776,20
ijcnn1,latest_NOG-ZO,7393,7395,946560,0.01264625229,0.01151364981,0.01377885477,20
ijcnn1,latest_NOG-ZO,7489,7491,958848,0.01264779274,0.01156209733,0.01373348816,20
ijcnn1,latest_NOG-ZO,7585,7587,971136,0.01267008898,0.01158209192,0.01375808604,20
ijcnn1,latest_NOG-ZO,7678,7680,983040,0.01232702937,0.01135044256,0.01330361618,20
